種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
中古マンション等,勝どき,87000000.0,4101428.0,70.0,1242857.0,平成22年,0.0,2010.0,2010
中古マンション等,勝どき,59000000.0,2595999.0,75.0,786666.0,平成19年,3.0,2007.0,2010
中古マンション等,勝どき,89000000.0,3091578.0,95.0,936842.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,54000000.0,2096470.0,85.0,635294.0,平成12年,10.0,2000.0,2010
中古マンション等,勝どき,60000000.0,2639999.0,75.0,800000.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,72000000.0,2639999.0,90.0,800000.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,100000000.0,2444444.0,135.0,740740.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,85000000.0,3116666.0,90.0,944444.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,62000000.0,2727999.0,75.0,826666.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,19000000.0,1791428.0,35.0,542857.0,平成11年,11.0,1999.0,2010
中古マンション等,勝どき,8700000.0,1435500.0,20.0,435000.0,昭和56年,29.0,1981.0,2010
中古マンション等,勝どき,58000000.0,2734285.0,70.0,828571.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,57000000.0,2687142.0,70.0,814285.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,57000000.0,2687142.0,70.0,814285.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,17000000.0,1602857.0,35.0,485714.0,昭和50年,35.0,1975.0,2010
中古マンション等,勝どき,68000000.0,2639999.0,85.0,800000.0,平成12年,10.0,2000.0,2010
中古マンション等,勝どき,15000000.0,1414285.0,35.0,428571.0,昭和48年,37.0,1973.0,2010
中古マンション等,勝どき,59000000.0,3539999.0,55.0,1072727.0,平成22年,0.0,2010.0,2010
中古マンション等,勝どき,44000000.0,2639999.0,55.0,800000.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,83000000.0,3423750.0,80.0,1037500.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,39000000.0,2144999.0,60.0,650000.0,平成15年,7.0,2003.0,2010
中古マンション等,勝どき,68000000.0,2639999.0,85.0,800000.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,16000000.0,1508571.0,35.0,457142.0,昭和48年,37.0,1973.0,2010
中古マンション等,勝どき,30000000.0,2199999.0,45.0,666666.0,平成11年,11.0,1999.0,2010
中古マンション等,勝どき,32000000.0,2346666.0,45.0,711111.0,平成15年,7.0,2003.0,2010
中古マンション等,勝どき,91000000.0,3161052.0,95.0,957894.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,39000000.0,2144999.0,60.0,650000.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,17000000.0,2805000.0,20.0,850000.0,平成18年,4.0,2006.0,2010
中古マンション等,勝どき,7900000.0,1737999.0,15.0,526666.0,昭和50年,35.0,1975.0,2010
中古マンション等,勝どき,85000000.0,3116666.0,90.0,944444.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,8100000.0,1336500.0,20.0,405000.0,昭和56年,29.0,1981.0,2010
中古マンション等,勝どき,11000000.0,1037142.0,35.0,314285.0,昭和48年,37.0,1973.0,2010
中古マンション等,勝どき,14000000.0,2310000.0,20.0,700000.0,平成14年,8.0,2002.0,2010
中古マンション等,勝どき,42000000.0,2519999.0,55.0,763636.0,平成19年,3.0,2007.0,2010
中古マンション等,勝どき,61000000.0,2683999.0,75.0,813333.0,平成20年,2.0,2008.0,2010
中古マンション等,勝どき,8200000.0,1353000.0,20.0,410000.0,平成14年,8.0,2002.0,2010
中古マンション等,勝どき,77000000.0,3629999.0,70.0,1100000.0,平成22年,0.0,2010.0,2010
中古マンション等,勝どき,54000000.0,3239999.0,55.0,981818.0,平成22年,0.0,2010.0,2010
中古マンション等,勝どき,57000000.0,3419999.0,55.0,1036363.0,平成22年,0.0,2010.0,2010
中古マンション等,勝どき,58000000.0,3479999.0,55.0,1054545.0,平成22年,0.0,2010.0,2010
中古マンション等,勝どき,61000000.0,3659999.0,55.0,1109090.0,平成22年,0.0,2010.0,2010
中古マンション等,勝どき,78000000.0,3959999.0,65.0,1200000.0,平成22年,0.0,2010.0,2010
中古マンション等,勝どき,72000000.0,3655384.0,65.0,1107692.0,平成22年,0.0,2010.0,2010
中古マンション等,勝どき,46000000.0,3795000.0,40.0,1150000.0,平成22年,0.0,2010.0,2010
中古マンション等,勝どき,48000000.0,2436923.0,65.0,738461.0,平成10年,12.0,1998.0,2010
中古マンション等,京橋,19000000.0,3135000.0,20.0,950000.0,平成16年,6.0,2004.0,2010
中古マンション等,銀座,21000000.0,3465000.0,20.0,1050000.0,平成16年,6.0,2004.0,2010
中古マンション等,銀座,44000000.0,2903999.0,50.0,880000.0,平成16年,6.0,2004.0,2010
中古マンション等,銀座,18000000.0,2970000.0,20.0,900000.0,平成13年,9.0,2001.0,2010
中古マンション等,銀座,12000000.0,1980000.0,20.0,600000.0,昭和56年,29.0,1981.0,2010
中古マンション等,銀座,9400000.0,3102000.0,10.0,940000.0,昭和56年,29.0,1981.0,2010
中古マンション等,銀座,8000000.0,1320000.0,20.0,400000.0,昭和56年,29.0,1981.0,2010
中古マンション等,銀座,11000000.0,2419999.0,15.0,733333.0,昭和56年,29.0,1981.0,2010
中古マンション等,銀座,42000000.0,3465000.0,40.0,1050000.0,平成16年,6.0,2004.0,2010
中古マンション等,銀座,11000000.0,2419999.0,15.0,733333.0,昭和56年,29.0,1981.0,2010
中古マンション等,銀座,33000000.0,3629999.0,30.0,1100000.0,平成15年,7.0,2003.0,2010
中古マンション等,銀座,52000000.0,3119999.0,55.0,945454.0,平成15年,7.0,2003.0,2010
中古マンション等,銀座,26000000.0,2859999.0,30.0,866666.0,平成15年,7.0,2003.0,2010
中古マンション等,銀座,22000000.0,3630000.0,20.0,1100000.0,平成15年,7.0,2003.0,2010
中古マンション等,銀座,20000000.0,2199999.0,30.0,666666.0,平成16年,6.0,2004.0,2010
中古マンション等,銀座,28000000.0,3695999.0,25.0,1120000.0,平成16年,6.0,2004.0,2010
中古マンション等,銀座,30000000.0,3959999.0,25.0,1200000.0,平成16年,6.0,2004.0,2010
中古マンション等,銀座,16000000.0,3519999.0,15.0,1066666.0,平成13年,9.0,2001.0,2010
中古マンション等,銀座,22000000.0,3630000.0,20.0,1100000.0,平成14年,8.0,2002.0,2010
中古マンション等,銀座,48000000.0,3167999.0,50.0,960000.0,平成15年,7.0,2003.0,2010
中古マンション等,銀座,56000000.0,3695999.0,50.0,1120000.0,平成16年,6.0,2004.0,2010
中古マンション等,銀座,20000000.0,2639999.0,25.0,800000.0,平成15年,7.0,2003.0,2010
中古マンション等,銀座,21000000.0,3465000.0,20.0,1050000.0,平成15年,7.0,2003.0,2010
中古マンション等,銀座,14000000.0,2310000.0,20.0,700000.0,平成17年,5.0,2005.0,2010
中古マンション等,銀座,33000000.0,3629999.0,30.0,1100000.0,平成14年,8.0,2002.0,2010
中古マンション等,銀座,35000000.0,3299999.0,35.0,1000000.0,平成16年,6.0,2004.0,2010
中古マンション等,新川,35000000.0,2309999.0,50.0,700000.0,平成12年,10.0,2000.0,2010
中古マンション等,新川,6000000.0,1319999.0,15.0,400000.0,昭和49年,36.0,1974.0,2010
中古マンション等,新川,7400000.0,1221000.0,20.0,370000.0,昭和49年,36.0,1974.0,2010
中古マンション等,新川,32000000.0,2111999.0,50.0,640000.0,平成11年,11.0,1999.0,2010
中古マンション等,新川,8500000.0,1402500.0,20.0,425000.0,昭和52年,33.0,1977.0,2010
中古マンション等,新川,52000000.0,2639999.0,65.0,800000.0,平成15年,7.0,2003.0,2010
中古マンション等,新川,26000000.0,2859999.0,30.0,866666.0,平成12年,10.0,2000.0,2010
中古マンション等,新川,14000000.0,1847999.0,25.0,560000.0,平成11年,11.0,1999.0,2010
中古マンション等,新川,21000000.0,2309999.0,30.0,700000.0,平成15年,7.0,2003.0,2010
中古マンション等,新川,9200000.0,1518000.0,20.0,460000.0,昭和49年,36.0,1974.0,2010
中古マンション等,新川,44000000.0,1935999.0,75.0,586666.0,平成10年,12.0,1998.0,2010
中古マンション等,新川,6100000.0,1006500.0,20.0,305000.0,昭和49年,36.0,1974.0,2010
中古マンション等,新川,20000000.0,3300000.0,20.0,1000000.0,平成13年,9.0,2001.0,2010
中古マンション等,新川,7000000.0,1155000.0,20.0,350000.0,昭和49年,36.0,1974.0,2010
中古マンション等,新川,22000000.0,2419999.0,30.0,733333.0,平成12年,10.0,2000.0,2010
中古マンション等,新川,11000000.0,1209999.0,30.0,366666.0,昭和57年,28.0,1982.0,2010
中古マンション等,新川,20000000.0,1650000.0,40.0,500000.0,昭和57年,28.0,1982.0,2010
中古マンション等,新川,16000000.0,2640000.0,20.0,800000.0,平成13年,9.0,2001.0,2010
中古マンション等,新川,32000000.0,2111999.0,50.0,640000.0,平成16年,6.0,2004.0,2010
中古マンション等,新川,21000000.0,2771999.0,25.0,840000.0,平成13年,9.0,2001.0,2010
中古マンション等,新川,18000000.0,1697142.0,35.0,514285.0,昭和53年,32.0,1978.0,2010
中古マンション等,新川,43000000.0,2837999.0,50.0,860000.0,平成17年,5.0,2005.0,2010
中古マンション等,新川,42000000.0,2519999.0,55.0,763636.0,平成15年,7.0,2003.0,2010
中古マンション等,新川,5300000.0,1749000.0,10.0,530000.0,昭和49年,36.0,1974.0,2010
中古マンション等,新川,50000000.0,2538461.0,65.0,769230.0,平成16年,6.0,2004.0,2010
中古マンション等,新川,33000000.0,2722500.0,40.0,825000.0,平成16年,6.0,2004.0,2010
中古マンション等,新富,22000000.0,2074285.0,35.0,628571.0,平成10年,12.0,1998.0,2010
中古マンション等,新富,22000000.0,2074285.0,35.0,628571.0,平成19年,3.0,2007.0,2010
中古マンション等,新富,39000000.0,3217500.0,40.0,975000.0,平成14年,8.0,2002.0,2010
中古マンション等,新富,11000000.0,1209999.0,30.0,366666.0,昭和54年,31.0,1979.0,2010
中古マンション等,新富,18000000.0,1187999.0,50.0,360000.0,昭和54年,31.0,1979.0,2010
中古マンション等,新富,36000000.0,2375999.0,50.0,720000.0,平成14年,8.0,2002.0,2010
中古マンション等,新富,27000000.0,1979999.0,45.0,600000.0,平成19年,3.0,2007.0,2010
中古マンション等,新富,29000000.0,1913999.0,50.0,580000.0,平成19年,3.0,2007.0,2010
中古マンション等,新富,7800000.0,1287000.0,20.0,390000.0,昭和55年,30.0,1980.0,2010
中古マンション等,新富,29000000.0,2126666.0,45.0,644444.0,平成19年,3.0,2007.0,2010
中古マンション等,新富,28000000.0,2310000.0,40.0,700000.0,平成19年,3.0,2007.0,2010
中古マンション等,築地,21000000.0,3465000.0,20.0,1050000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,21000000.0,3465000.0,20.0,1050000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,21000000.0,3465000.0,20.0,1050000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,40000000.0,3300000.0,40.0,1000000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,40000000.0,3300000.0,40.0,1000000.0,平成16年,6.0,2004.0,2010
中古マンション等,築地,22000000.0,3630000.0,20.0,1100000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,41000000.0,2705999.0,50.0,820000.0,平成16年,6.0,2004.0,2010
中古マンション等,築地,41000000.0,3382500.0,40.0,1025000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,24000000.0,3960000.0,20.0,1200000.0,平成6年,16.0,1994.0,2010
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,18000000.0,2970000.0,20.0,900000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成18年,4.0,2006.0,2010
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,22000000.0,3630000.0,20.0,1100000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,24000000.0,3960000.0,20.0,1200000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,24000000.0,3960000.0,20.0,1200000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,22000000.0,3630000.0,20.0,1100000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,41000000.0,3382500.0,40.0,1025000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,24000000.0,3960000.0,20.0,1200000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,20000000.0,4399999.0,15.0,1333333.0,平成12年,10.0,2000.0,2010
中古マンション等,築地,24000000.0,3960000.0,20.0,1200000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,24000000.0,3960000.0,20.0,1200000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,38000000.0,3135000.0,40.0,950000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,22000000.0,3630000.0,20.0,1100000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,24000000.0,3960000.0,20.0,1200000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,34000000.0,2493333.0,45.0,755555.0,平成16年,6.0,2004.0,2010
中古マンション等,築地,19000000.0,3135000.0,20.0,950000.0,平成12年,10.0,2000.0,2010
中古マンション等,築地,11000000.0,1815000.0,20.0,550000.0,平成14年,8.0,2002.0,2010
中古マンション等,築地,10000000.0,942857.0,35.0,285714.0,昭和46年,39.0,1971.0,2010
中古マンション等,築地,54000000.0,3239999.0,55.0,981818.0,平成16年,6.0,2004.0,2010
中古マンション等,築地,14000000.0,2310000.0,20.0,700000.0,平成10年,12.0,1998.0,2010
中古マンション等,築地,15000000.0,1237500.0,40.0,375000.0,昭和46年,39.0,1971.0,2010
中古マンション等,築地,31000000.0,2273333.0,45.0,688888.0,昭和57年,28.0,1982.0,2010
中古マンション等,築地,8500000.0,1402500.0,20.0,425000.0,昭和57年,28.0,1982.0,2010
中古マンション等,築地,24000000.0,1980000.0,40.0,600000.0,昭和54年,31.0,1979.0,2010
中古マンション等,築地,38000000.0,2089999.0,60.0,633333.0,平成11年,11.0,1999.0,2010
中古マンション等,築地,47000000.0,2819999.0,55.0,854545.0,平成14年,8.0,2002.0,2010
中古マンション等,築地,12000000.0,1980000.0,20.0,600000.0,昭和61年,24.0,1986.0,2010
中古マンション等,築地,17000000.0,2805000.0,20.0,850000.0,平成16年,6.0,2004.0,2010
中古マンション等,築地,24000000.0,3960000.0,20.0,1200000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,52000000.0,2639999.0,65.0,800000.0,平成12年,10.0,2000.0,2010
中古マンション等,築地,8100000.0,1336500.0,20.0,405000.0,昭和57年,28.0,1982.0,2010
中古マンション等,築地,21000000.0,3465000.0,20.0,1050000.0,平成17年,5.0,2005.0,2010
中古マンション等,築地,23000000.0,3035999.0,25.0,920000.0,平成11年,11.0,1999.0,2010
中古マンション等,築地,10000000.0,1650000.0,20.0,500000.0,昭和55年,30.0,1980.0,2010
中古マンション等,築地,16000000.0,2111999.0,25.0,640000.0,昭和57年,28.0,1982.0,2010
中古マンション等,築地,12000000.0,1980000.0,20.0,600000.0,昭和57年,28.0,1982.0,2010
中古マンション等,築地,19000000.0,1567500.0,40.0,475000.0,昭和55年,30.0,1980.0,2010
中古マンション等,築地,11000000.0,1815000.0,20.0,550000.0,昭和57年,28.0,1982.0,2010
中古マンション等,築地,11000000.0,1815000.0,20.0,550000.0,昭和61年,24.0,1986.0,2010
中古マンション等,築地,11000000.0,1451999.0,25.0,440000.0,平成16年,6.0,2004.0,2010
中古マンション等,築地,18000000.0,2970000.0,20.0,900000.0,平成10年,12.0,1998.0,2010
中古マンション等,築地,11000000.0,1815000.0,20.0,550000.0,昭和57年,28.0,1982.0,2010
中古マンション等,築地,9300000.0,1534500.0,20.0,465000.0,昭和55年,30.0,1980.0,2010
中古マンション等,築地,52000000.0,3119999.0,55.0,945454.0,平成16年,6.0,2004.0,2010
中古マンション等,築地,33000000.0,2419999.0,45.0,733333.0,昭和56年,29.0,1981.0,2010
中古マンション等,築地,21000000.0,4619999.0,15.0,1400000.0,平成16年,6.0,2004.0,2010
中古マンション等,築地,21000000.0,1979999.0,35.0,600000.0,昭和47年,38.0,1972.0,2010
中古マンション等,築地,11000000.0,1815000.0,20.0,550000.0,昭和57年,28.0,1982.0,2010
中古マンション等,築地,20000000.0,3300000.0,20.0,1000000.0,平成16年,6.0,2004.0,2010
中古マンション等,築地,15000000.0,1414285.0,35.0,428571.0,昭和47年,38.0,1972.0,2010
中古マンション等,築地,28000000.0,2053333.0,45.0,622222.0,昭和57年,28.0,1982.0,2010
中古マンション等,月島,12000000.0,2639999.0,15.0,800000.0,平成8年,14.0,1996.0,2010
中古マンション等,月島,13000000.0,2859999.0,15.0,866666.0,平成10年,12.0,1998.0,2010
中古マンション等,月島,6500000.0,1429999.0,15.0,433333.0,昭和49年,36.0,1974.0,2010
中古マンション等,月島,18000000.0,2970000.0,20.0,900000.0,平成16年,6.0,2004.0,2010
中古マンション等,月島,14000000.0,1847999.0,25.0,560000.0,平成16年,6.0,2004.0,2010
中古マンション等,月島,210000000.0,15399999.0,45.0,4666666.0,昭和46年,39.0,1971.0,2010
中古マンション等,月島,15000000.0,1979999.0,25.0,600000.0,平成16年,6.0,2004.0,2010
中古マンション等,月島,8500000.0,1121999.0,25.0,340000.0,昭和49年,36.0,1974.0,2010
中古マンション等,月島,8500000.0,1121999.0,25.0,340000.0,昭和49年,36.0,1974.0,2010
中古マンション等,月島,8500000.0,1121999.0,25.0,340000.0,昭和49年,36.0,1974.0,2010
中古マンション等,月島,15000000.0,2475000.0,20.0,750000.0,平成14年,8.0,2002.0,2010
中古マンション等,月島,120000000.0,15839999.0,25.0,4800000.0,昭和46年,39.0,1971.0,2010
中古マンション等,月島,33000000.0,2419999.0,45.0,733333.0,平成12年,10.0,2000.0,2010
中古マンション等,月島,28000000.0,2310000.0,40.0,700000.0,昭和59年,26.0,1984.0,2010
中古マンション等,月島,39000000.0,2859999.0,45.0,866666.0,平成22年,0.0,2010.0,2010
中古マンション等,月島,43000000.0,2364999.0,60.0,716666.0,平成7年,15.0,1995.0,2010
中古マンション等,月島,47000000.0,2819999.0,55.0,854545.0,平成14年,8.0,2002.0,2010
中古マンション等,月島,29000000.0,2392500.0,40.0,725000.0,平成16年,6.0,2004.0,2010
中古マンション等,月島,10000000.0,1650000.0,20.0,500000.0,平成8年,14.0,1996.0,2010
中古マンション等,月島,28000000.0,2310000.0,40.0,700000.0,平成16年,6.0,2004.0,2010
中古マンション等,月島,32000000.0,2111999.0,50.0,640000.0,昭和59年,26.0,1984.0,2010
中古マンション等,月島,22000000.0,2903999.0,25.0,880000.0,平成15年,7.0,2003.0,2010
中古マンション等,月島,57000000.0,2687142.0,70.0,814285.0,平成13年,9.0,2001.0,2010
中古マンション等,月島,15000000.0,2475000.0,20.0,750000.0,平成16年,6.0,2004.0,2010
中古マンション等,月島,64000000.0,2815999.0,75.0,853333.0,平成13年,9.0,2001.0,2010
中古マンション等,月島,18000000.0,1697142.0,35.0,514285.0,昭和59年,26.0,1984.0,2010
中古マンション等,月島,75000000.0,3535714.0,70.0,1071428.0,平成14年,8.0,2002.0,2010
中古マンション等,月島,16000000.0,2640000.0,20.0,800000.0,平成14年,8.0,2002.0,2010
中古マンション等,月島,20000000.0,2199999.0,30.0,666666.0,平成11年,11.0,1999.0,2010
中古マンション等,月島,40000000.0,2399999.0,55.0,727272.0,平成15年,7.0,2003.0,2010
中古マンション等,月島,42000000.0,2309999.0,60.0,700000.0,平成13年,9.0,2001.0,2010
中古マンション等,月島,5000000.0,471428.0,35.0,142857.0,昭和46年,39.0,1971.0,2010
中古マンション等,月島,46000000.0,2759999.0,55.0,836363.0,平成15年,7.0,2003.0,2010
中古マンション等,月島,5500000.0,725999.0,25.0,220000.0,昭和46年,39.0,1971.0,2010
中古マンション等,佃,75000000.0,3299999.0,75.0,1000000.0,平成11年,11.0,1999.0,2010
中古マンション等,佃,7200000.0,950399.0,25.0,288000.0,昭和48年,37.0,1973.0,2010
中古マンション等,佃,35000000.0,2309999.0,50.0,700000.0,平成11年,11.0,1999.0,2010
中古マンション等,佃,89000000.0,2797142.0,105.0,847619.0,平成5年,17.0,1993.0,2010
中古マンション等,佃,16000000.0,2640000.0,20.0,800000.0,平成16年,6.0,2004.0,2010
中古マンション等,佃,31000000.0,2922857.0,35.0,885714.0,平成16年,6.0,2004.0,2010
中古マンション等,佃,39000000.0,2859999.0,45.0,866666.0,平成16年,6.0,2004.0,2010
中古マンション等,佃,90000000.0,3494117.0,85.0,1058823.0,平成5年,17.0,1993.0,2010
中古マンション等,佃,100000000.0,4399999.0,75.0,1333333.0,平成11年,11.0,1999.0,2010
中古マンション等,佃,48000000.0,2879999.0,55.0,872727.0,平成5年,17.0,1993.0,2010
中古マンション等,佃,78000000.0,2573999.0,100.0,780000.0,平成3年,19.0,1991.0,2010
中古マンション等,佃,15000000.0,989999.0,50.0,300000.0,昭和48年,37.0,1973.0,2010
