種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
中古マンション等,勝どき,59000000.0,2595999.0,75.0,786666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,70000000.0,2887500.0,80.0,875000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,59000000.0,2995384.0,65.0,907692.0,平成19年,1.0,2007.0,2008
中古マンション等,勝どき,50000000.0,2357142.0,70.0,714285.0,平成12年,8.0,2000.0,2008
中古マンション等,勝どき,37000000.0,2441999.0,50.0,740000.0,平成13年,7.0,2001.0,2008
中古マンション等,勝どき,33000000.0,1979999.0,55.0,600000.0,昭和50年,33.0,1975.0,2008
中古マンション等,勝どき,31000000.0,1704999.0,60.0,516666.0,平成15年,5.0,2003.0,2008
中古マンション等,勝どき,69000000.0,2846250.0,80.0,862500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,100000000.0,2749999.0,120.0,833333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,82000000.0,3006666.0,90.0,911111.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,78000000.0,2859999.0,90.0,866666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,33000000.0,2419999.0,45.0,733333.0,平成16年,4.0,2004.0,2008
中古マンション等,勝どき,97000000.0,3048571.0,105.0,923809.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,37000000.0,2441999.0,50.0,740000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,77000000.0,2823333.0,90.0,855555.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,68000000.0,2805000.0,80.0,850000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,70000000.0,2887500.0,80.0,875000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,52000000.0,2018823.0,85.0,611764.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,41000000.0,2705999.0,50.0,820000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,7000000.0,577500.0,40.0,175000.0,昭和48年,35.0,1973.0,2008
中古マンション等,勝どき,48000000.0,2639999.0,60.0,800000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,50000000.0,2199999.0,75.0,666666.0,平成12年,8.0,2000.0,2008
中古マンション等,勝どき,70000000.0,2887500.0,80.0,875000.0,平成10年,10.0,1998.0,2008
中古マンション等,勝どき,16000000.0,1320000.0,40.0,400000.0,昭和59年,24.0,1984.0,2008
中古マンション等,勝どき,88000000.0,3226666.0,90.0,977777.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,13000000.0,1225714.0,35.0,371428.0,昭和48年,35.0,1973.0,2008
中古マンション等,勝どき,60000000.0,2639999.0,75.0,800000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,70000000.0,2887500.0,80.0,875000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,130000000.0,3299999.0,130.0,1000000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,10000000.0,1650000.0,20.0,500000.0,昭和50年,33.0,1975.0,2008
中古マンション等,勝どき,6800000.0,1122000.0,20.0,340000.0,昭和50年,33.0,1975.0,2008
中古マンション等,勝どき,55000000.0,3024999.0,60.0,916666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,49000000.0,2487692.0,65.0,753846.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,55000000.0,2592857.0,70.0,785714.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,60000000.0,2639999.0,75.0,800000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,100000000.0,2444444.0,135.0,740740.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,110000000.0,2903999.0,125.0,880000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,58000000.0,3189999.0,60.0,966666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,8500000.0,1402500.0,20.0,425000.0,昭和50年,33.0,1975.0,2008
中古マンション等,勝どき,71000000.0,2928750.0,80.0,887500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,36000000.0,2159999.0,55.0,654545.0,平成12年,8.0,2000.0,2008
中古マンション等,勝どき,73000000.0,2834117.0,85.0,858823.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,6300000.0,1385999.0,15.0,420000.0,昭和49年,34.0,1974.0,2008
中古マンション等,勝どき,14000000.0,1155000.0,40.0,350000.0,昭和46年,37.0,1971.0,2008
中古マンション等,勝どき,58000000.0,2734285.0,70.0,828571.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,73000000.0,2676666.0,90.0,811111.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,7600000.0,1671999.0,15.0,506666.0,昭和50年,33.0,1975.0,2008
中古マンション等,勝どき,71000000.0,2928750.0,80.0,887500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,8500000.0,1402500.0,20.0,425000.0,昭和56年,27.0,1981.0,2008
中古マンション等,勝どき,120000000.0,3599999.0,110.0,1090909.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,75000000.0,2911764.0,85.0,882352.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,84000000.0,3079999.0,90.0,933333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,39000000.0,2339999.0,55.0,709090.0,平成14年,6.0,2002.0,2008
中古マンション等,勝どき,91000000.0,2502499.0,120.0,758333.0,平成12年,8.0,2000.0,2008
中古マンション等,勝どき,61000000.0,3354999.0,60.0,1016666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,78000000.0,2573999.0,100.0,780000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,68000000.0,1951304.0,115.0,591304.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,89000000.0,2349599.0,125.0,712000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,69000000.0,2529999.0,90.0,766666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,53000000.0,2057647.0,85.0,623529.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,90000000.0,2375999.0,125.0,720000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,83000000.0,2191199.0,125.0,664000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,59000000.0,2433750.0,80.0,737500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,43000000.0,1891999.0,75.0,573333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,33000000.0,2419999.0,45.0,733333.0,平成12年,8.0,2000.0,2008
中古マンション等,勝どき,59000000.0,2433750.0,80.0,737500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,100000000.0,2538461.0,130.0,769230.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,110000000.0,2792307.0,130.0,846153.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,120000000.0,3599999.0,110.0,1090909.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,43000000.0,1891999.0,75.0,573333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,43000000.0,2027142.0,70.0,614285.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,56000000.0,2174117.0,85.0,658823.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,50000000.0,2062500.0,80.0,625000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,44000000.0,1935999.0,75.0,586666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,57000000.0,2089999.0,90.0,633333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,72000000.0,2066086.0,115.0,626086.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,50000000.0,2199999.0,75.0,666666.0,平成12年,8.0,2000.0,2008
中古マンション等,勝どき,9800000.0,1617000.0,20.0,490000.0,昭和46年,37.0,1971.0,2008
中古マンション等,勝どき,8500000.0,1869999.0,15.0,566666.0,昭和50年,33.0,1975.0,2008
中古マンション等,勝どき,77000000.0,2032799.0,125.0,616000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,61000000.0,2516250.0,80.0,762500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,98000000.0,2487692.0,130.0,753846.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,54000000.0,1979999.0,90.0,600000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,80000000.0,2295652.0,115.0,695652.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,100000000.0,3299999.0,100.0,1000000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,43000000.0,1891999.0,75.0,573333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,70000000.0,2566666.0,90.0,777777.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,40000000.0,1885714.0,70.0,571428.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,98000000.0,2487692.0,130.0,753846.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,15000000.0,1649999.0,30.0,500000.0,昭和48年,35.0,1973.0,2008
中古マンション等,勝どき,42000000.0,2519999.0,55.0,763636.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,63000000.0,2598750.0,80.0,787500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,33000000.0,1979999.0,55.0,600000.0,昭和59年,24.0,1984.0,2008
中古マンション等,勝どき,12000000.0,1131428.0,35.0,342857.0,昭和48年,35.0,1973.0,2008
中古マンション等,勝どき,45000000.0,1979999.0,75.0,600000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,50000000.0,2538461.0,65.0,769230.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,49000000.0,2155999.0,75.0,653333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,82000000.0,3006666.0,90.0,911111.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,50000000.0,2749999.0,60.0,833333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,49000000.0,2487692.0,65.0,753846.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,55000000.0,3024999.0,60.0,916666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,48000000.0,2262857.0,70.0,685714.0,平成11年,9.0,1999.0,2008
中古マンション等,勝どき,38000000.0,2279999.0,55.0,690909.0,平成15年,5.0,2003.0,2008
中古マンション等,勝どき,7000000.0,1539999.0,15.0,466666.0,昭和50年,33.0,1975.0,2008
中古マンション等,勝どき,4800000.0,1055999.0,15.0,320000.0,昭和49年,34.0,1974.0,2008
中古マンション等,勝どき,42000000.0,2309999.0,60.0,700000.0,平成15年,5.0,2003.0,2008
中古マンション等,勝どき,43000000.0,2364999.0,60.0,716666.0,平成14年,6.0,2002.0,2008
中古マンション等,勝どき,46000000.0,2023999.0,75.0,613333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,49000000.0,2694999.0,60.0,816666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,69000000.0,2529999.0,90.0,766666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,94000000.0,2297777.0,135.0,696296.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,100000000.0,3142857.0,105.0,952380.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,42000000.0,1847999.0,75.0,560000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,72000000.0,2639999.0,90.0,800000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,59000000.0,2290588.0,85.0,694117.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,68000000.0,1951304.0,115.0,591304.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,45000000.0,1979999.0,75.0,600000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,69000000.0,2529999.0,90.0,766666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,33000000.0,1675384.0,65.0,507692.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,49000000.0,2021250.0,80.0,612500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,60000000.0,2475000.0,80.0,750000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,63000000.0,2598750.0,80.0,787500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,64000000.0,2640000.0,80.0,800000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,39000000.0,1715999.0,75.0,520000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,63000000.0,2188421.0,95.0,663157.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,71000000.0,2342999.0,100.0,710000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,83000000.0,2738999.0,100.0,830000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,83000000.0,2738999.0,100.0,830000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,46000000.0,2023999.0,75.0,613333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,69000000.0,2529999.0,90.0,766666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,42000000.0,1847999.0,75.0,560000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,56000000.0,1847999.0,100.0,560000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,29000000.0,1739999.0,55.0,527272.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,37000000.0,1744285.0,70.0,528571.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,63000000.0,2078999.0,100.0,630000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,65000000.0,2681250.0,80.0,812500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,52000000.0,2018823.0,85.0,611764.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,24000000.0,2639999.0,30.0,800000.0,平成15年,5.0,2003.0,2008
中古マンション等,勝どき,50000000.0,1941176.0,85.0,588235.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,64000000.0,2640000.0,80.0,800000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,39000000.0,1715999.0,75.0,520000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,70000000.0,2566666.0,90.0,777777.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,41000000.0,1932857.0,70.0,585714.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,46000000.0,2023999.0,75.0,613333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,55000000.0,2016666.0,90.0,611111.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,35000000.0,1776923.0,65.0,538461.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,43000000.0,1891999.0,75.0,573333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,28000000.0,1847999.0,50.0,560000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,42000000.0,1979999.0,70.0,600000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,43000000.0,2027142.0,70.0,614285.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,56000000.0,2639999.0,70.0,800000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,35000000.0,1649999.0,70.0,500000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,59000000.0,2433750.0,80.0,737500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,8900000.0,1957999.0,15.0,593333.0,昭和50年,33.0,1975.0,2008
中古マンション等,勝どき,39000000.0,2144999.0,60.0,650000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,69000000.0,2529999.0,90.0,766666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,44000000.0,1708235.0,85.0,517647.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,49000000.0,2021250.0,80.0,612500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,50000000.0,1941176.0,85.0,588235.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,67000000.0,1922608.0,115.0,582608.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,37000000.0,1627999.0,75.0,493333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,44000000.0,1935999.0,75.0,586666.0,平成21年,-1.0,2009.0,2008
中古マンション等,勝どき,40000000.0,1759999.0,75.0,533333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,37000000.0,2034999.0,60.0,616666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,73000000.0,2094782.0,115.0,634782.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,37000000.0,1878461.0,65.0,569230.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,35000000.0,1776923.0,65.0,538461.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,32000000.0,1759999.0,60.0,533333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,78000000.0,2059199.0,125.0,624000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,41000000.0,1803999.0,75.0,546666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,41000000.0,1932857.0,70.0,585714.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,37000000.0,1744285.0,70.0,528571.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,47000000.0,2067999.0,75.0,626666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,46000000.0,2023999.0,75.0,613333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,65000000.0,2681250.0,80.0,812500.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,82000000.0,2254999.0,120.0,683333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,36000000.0,1697142.0,70.0,514285.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,70000000.0,2566666.0,90.0,777777.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,49000000.0,1616999.0,100.0,490000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,29000000.0,1913999.0,50.0,580000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,60000000.0,2475000.0,80.0,750000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,44000000.0,1935999.0,75.0,586666.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,32000000.0,1759999.0,60.0,533333.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,45000000.0,2121428.0,70.0,642857.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,54000000.0,1979999.0,90.0,600000.0,平成20年,0.0,2008.0,2008
中古マンション等,勝どき,13000000.0,1225714.0,35.0,371428.0,昭和48年,35.0,1973.0,2008
中古マンション等,勝どき,110000000.0,3299999.0,110.0,1000000.0,平成20年,0.0,2008.0,2008
中古マンション等,銀座,28000000.0,2639999.0,35.0,800000.0,平成16年,4.0,2004.0,2008
中古マンション等,銀座,25000000.0,3299999.0,25.0,1000000.0,平成16年,4.0,2004.0,2008
中古マンション等,銀座,23000000.0,3795000.0,20.0,1150000.0,平成11年,9.0,1999.0,2008
中古マンション等,銀座,14000000.0,3079999.0,15.0,933333.0,昭和56年,27.0,1981.0,2008
中古マンション等,銀座,20000000.0,3300000.0,20.0,1000000.0,平成13年,7.0,2001.0,2008
中古マンション等,銀座,18000000.0,2375999.0,25.0,720000.0,昭和55年,28.0,1980.0,2008
中古マンション等,銀座,51000000.0,3059999.0,55.0,927272.0,平成15年,5.0,2003.0,2008
中古マンション等,銀座,49000000.0,3593333.0,45.0,1088888.0,平成16年,4.0,2004.0,2008
中古マンション等,銀座,32000000.0,4223999.0,25.0,1280000.0,平成16年,4.0,2004.0,2008
中古マンション等,銀座,18000000.0,2375999.0,25.0,720000.0,昭和55年,28.0,1980.0,2008
中古マンション等,新川,22000000.0,2419999.0,30.0,733333.0,平成15年,5.0,2003.0,2008
中古マンション等,新川,46000000.0,2335384.0,65.0,707692.0,平成15年,5.0,2003.0,2008
中古マンション等,新川,47000000.0,2584999.0,60.0,783333.0,平成17年,3.0,2005.0,2008
中古マンション等,新川,21000000.0,3465000.0,20.0,1050000.0,平成11年,9.0,1999.0,2008
中古マンション等,新川,10000000.0,1650000.0,20.0,500000.0,昭和52年,31.0,1977.0,2008
中古マンション等,新川,7700000.0,1693999.0,15.0,513333.0,昭和52年,31.0,1977.0,2008
中古マンション等,新川,4200000.0,923999.0,15.0,280000.0,昭和49年,34.0,1974.0,2008
中古マンション等,新川,41000000.0,2459999.0,55.0,745454.0,平成16年,4.0,2004.0,2008
中古マンション等,新川,27000000.0,2227500.0,40.0,675000.0,平成13年,7.0,2001.0,2008
中古マンション等,新川,13000000.0,1429999.0,30.0,433333.0,昭和57年,26.0,1982.0,2008
中古マンション等,新川,45000000.0,2474999.0,60.0,750000.0,平成16年,4.0,2004.0,2008
中古マンション等,新川,16000000.0,2640000.0,20.0,800000.0,平成14年,6.0,2002.0,2008
中古マンション等,新川,13000000.0,1715999.0,25.0,520000.0,昭和57年,26.0,1982.0,2008
中古マンション等,新川,18000000.0,2970000.0,20.0,900000.0,平成14年,6.0,2002.0,2008
中古マンション等,新川,19000000.0,3135000.0,20.0,950000.0,平成14年,6.0,2002.0,2008
中古マンション等,新川,24000000.0,3167999.0,25.0,960000.0,平成14年,6.0,2002.0,2008
中古マンション等,新川,18000000.0,2970000.0,20.0,900000.0,平成16年,4.0,2004.0,2008
中古マンション等,新富,25000000.0,2357142.0,35.0,714285.0,平成10年,10.0,1998.0,2008
中古マンション等,新富,53000000.0,2914999.0,60.0,883333.0,平成11年,9.0,1999.0,2008
中古マンション等,新富,8400000.0,1847999.0,15.0,560000.0,昭和55年,28.0,1980.0,2008
中古マンション等,新富,36000000.0,2159999.0,55.0,654545.0,平成11年,9.0,1999.0,2008
中古マンション等,築地,13000000.0,1225714.0,35.0,371428.0,昭和46年,37.0,1971.0,2008
中古マンション等,築地,18000000.0,3959999.0,15.0,1200000.0,平成12年,8.0,2000.0,2008
中古マンション等,築地,19000000.0,3135000.0,20.0,950000.0,平成12年,8.0,2000.0,2008
中古マンション等,築地,17000000.0,2805000.0,20.0,850000.0,平成10年,10.0,1998.0,2008
中古マンション等,築地,38000000.0,2089999.0,60.0,633333.0,平成12年,8.0,2000.0,2008
中古マンション等,築地,52000000.0,2451428.0,70.0,742857.0,平成11年,9.0,1999.0,2008
中古マンション等,築地,8800000.0,1452000.0,20.0,440000.0,昭和54年,29.0,1979.0,2008
中古マンション等,築地,12000000.0,1583999.0,25.0,480000.0,昭和54年,29.0,1979.0,2008
中古マンション等,築地,37000000.0,2034999.0,60.0,616666.0,平成5年,15.0,1993.0,2008
中古マンション等,築地,29000000.0,2126666.0,45.0,644444.0,平成5年,15.0,1993.0,2008
中古マンション等,築地,16000000.0,2640000.0,20.0,800000.0,平成15年,5.0,2003.0,2008
中古マンション等,築地,35000000.0,2566666.0,45.0,777777.0,平成11年,9.0,1999.0,2008
中古マンション等,築地,24000000.0,3960000.0,20.0,1200000.0,平成17年,3.0,2005.0,2008
中古マンション等,築地,41000000.0,2705999.0,50.0,820000.0,平成16年,4.0,2004.0,2008
中古マンション等,築地,24000000.0,1439999.0,55.0,436363.0,昭和61年,22.0,1986.0,2008
中古マンション等,築地,7800000.0,1287000.0,20.0,390000.0,昭和54年,29.0,1979.0,2008
中古マンション等,築地,55000000.0,2592857.0,70.0,785714.0,平成17年,3.0,2005.0,2008
中古マンション等,築地,21000000.0,3465000.0,20.0,1050000.0,平成14年,6.0,2002.0,2008
中古マンション等,築地,46000000.0,3035999.0,50.0,920000.0,平成17年,3.0,2005.0,2008
中古マンション等,築地,42000000.0,1732500.0,80.0,525000.0,昭和57年,26.0,1982.0,2008
中古マンション等,築地,34000000.0,2039999.0,55.0,618181.0,平成4年,16.0,1992.0,2008
中古マンション等,築地,7100000.0,1561999.0,15.0,473333.0,昭和54年,29.0,1979.0,2008
中古マンション等,月島,12000000.0,1583999.0,25.0,480000.0,昭和49年,34.0,1974.0,2008
中古マンション等,月島,14000000.0,3079999.0,15.0,933333.0,平成10年,10.0,1998.0,2008
中古マンション等,月島,39000000.0,2339999.0,55.0,709090.0,平成8年,12.0,1996.0,2008
中古マンション等,月島,47000000.0,2215714.0,70.0,671428.0,平成13年,7.0,2001.0,2008
中古マンション等,月島,110000000.0,24199999.0,15.0,7333333.0,平成8年,12.0,1996.0,2008
中古マンション等,月島,9500000.0,2089999.0,15.0,633333.0,平成8年,12.0,1996.0,2008
中古マンション等,月島,48000000.0,2879999.0,55.0,872727.0,平成15年,5.0,2003.0,2008
中古マンション等,月島,22000000.0,2903999.0,25.0,880000.0,平成16年,4.0,2004.0,2008
中古マンション等,月島,14000000.0,923999.0,50.0,280000.0,昭和46年,37.0,1971.0,2008
中古マンション等,月島,30000000.0,2828571.0,35.0,857142.0,平成16年,4.0,2004.0,2008
中古マンション等,月島,26000000.0,1906666.0,45.0,577777.0,平成7年,13.0,1995.0,2008
中古マンション等,月島,46000000.0,2759999.0,55.0,836363.0,平成14年,6.0,2002.0,2008
中古マンション等,月島,48000000.0,2639999.0,60.0,800000.0,平成15年,5.0,2003.0,2008
中古マンション等,月島,30000000.0,2475000.0,40.0,750000.0,平成16年,4.0,2004.0,2008
中古マンション等,月島,40000000.0,2399999.0,55.0,727272.0,平成11年,9.0,1999.0,2008
中古マンション等,月島,23000000.0,5059999.0,15.0,1533333.0,平成15年,5.0,2003.0,2008
中古マンション等,月島,22000000.0,3630000.0,20.0,1100000.0,平成14年,6.0,2002.0,2008
中古マンション等,月島,49000000.0,2939999.0,55.0,890909.0,平成14年,6.0,2002.0,2008
中古マンション等,月島,24000000.0,3960000.0,20.0,1200000.0,平成14年,6.0,2002.0,2008
