種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
中古マンション等,勝どき,21000000.0,1979999.0,35.0,600000.0,昭和50年,31.0,1975.0,2006
中古マンション等,勝どき,21000000.0,1385999.0,50.0,420000.0,昭和55年,26.0,1980.0,2006
中古マンション等,勝どき,7800000.0,1287000.0,20.0,390000.0,昭和56年,25.0,1981.0,2006
中古マンション等,勝どき,7200000.0,678857.0,35.0,205714.0,昭和48年,33.0,1973.0,2006
中古マンション等,勝どき,39000000.0,1838571.0,70.0,557142.0,平成11年,7.0,1999.0,2006
中古マンション等,勝どき,9300000.0,1534500.0,20.0,465000.0,昭和46年,35.0,1971.0,2006
中古マンション等,勝どき,7800000.0,1715999.0,15.0,520000.0,昭和50年,31.0,1975.0,2006
中古マンション等,勝どき,44000000.0,1935999.0,75.0,586666.0,平成12年,6.0,2000.0,2006
中古マンション等,勝どき,8800000.0,1935999.0,15.0,586666.0,昭和50年,31.0,1975.0,2006
中古マンション等,勝どき,10000000.0,825000.0,40.0,250000.0,昭和46年,35.0,1971.0,2006
中古マンション等,勝どき,14000000.0,1539999.0,30.0,466666.0,昭和48年,33.0,1973.0,2006
中古マンション等,勝どき,32000000.0,1759999.0,60.0,533333.0,平成15年,3.0,2003.0,2006
中古マンション等,勝どき,27000000.0,1781999.0,50.0,540000.0,平成15年,3.0,2003.0,2006
中古マンション等,勝どき,42000000.0,2519999.0,55.0,763636.0,平成10年,8.0,1998.0,2006
中古マンション等,京橋,19000000.0,3135000.0,20.0,950000.0,平成16年,2.0,2004.0,2006
中古マンション等,銀座,32000000.0,3017142.0,35.0,914285.0,平成16年,2.0,2004.0,2006
中古マンション等,銀座,27000000.0,2969999.0,30.0,900000.0,平成15年,3.0,2003.0,2006
中古マンション等,銀座,22000000.0,3630000.0,20.0,1100000.0,平成15年,3.0,2003.0,2006
中古マンション等,銀座,17000000.0,2805000.0,20.0,850000.0,平成15年,3.0,2003.0,2006
中古マンション等,銀座,20000000.0,2639999.0,25.0,800000.0,昭和56年,25.0,1981.0,2006
中古マンション等,銀座,26000000.0,3431999.0,25.0,1040000.0,平成15年,3.0,2003.0,2006
中古マンション等,銀座,52000000.0,3813333.0,45.0,1155555.0,平成16年,2.0,2004.0,2006
中古マンション等,銀座,44000000.0,3630000.0,40.0,1100000.0,平成14年,4.0,2002.0,2006
中古マンション等,銀座,32000000.0,3519999.0,30.0,1066666.0,平成16年,2.0,2004.0,2006
中古マンション等,銀座,18000000.0,2970000.0,20.0,900000.0,平成15年,3.0,2003.0,2006
中古マンション等,銀座,27000000.0,4455000.0,20.0,1350000.0,平成17年,1.0,2005.0,2006
中古マンション等,銀座,21000000.0,3465000.0,20.0,1050000.0,平成15年,3.0,2003.0,2006
中古マンション等,新川,7800000.0,1715999.0,15.0,520000.0,昭和49年,32.0,1974.0,2006
中古マンション等,新川,7000000.0,1539999.0,15.0,466666.0,昭和49年,32.0,1974.0,2006
中古マンション等,新川,19000000.0,3135000.0,20.0,950000.0,平成11年,7.0,1999.0,2006
中古マンション等,新川,14000000.0,1539999.0,30.0,466666.0,平成15年,3.0,2003.0,2006
中古マンション等,新川,5600000.0,1231999.0,15.0,373333.0,昭和49年,32.0,1974.0,2006
中古マンション等,新川,5800000.0,1275999.0,15.0,386666.0,昭和52年,29.0,1977.0,2006
中古マンション等,新川,18000000.0,1697142.0,35.0,514285.0,昭和53年,28.0,1978.0,2006
中古マンション等,新川,15000000.0,3299999.0,15.0,1000000.0,平成11年,7.0,1999.0,2006
中古マンション等,新川,5000000.0,825000.0,20.0,250000.0,昭和52年,29.0,1977.0,2006
中古マンション等,新川,30000000.0,2199999.0,45.0,666666.0,平成12年,6.0,2000.0,2006
中古マンション等,新川,7000000.0,1155000.0,20.0,350000.0,昭和49年,32.0,1974.0,2006
中古マンション等,新川,17000000.0,3739999.0,15.0,1133333.0,平成11年,7.0,1999.0,2006
中古マンション等,新川,8800000.0,1452000.0,20.0,440000.0,昭和52年,29.0,1977.0,2006
中古マンション等,新川,28000000.0,2053333.0,45.0,622222.0,平成12年,6.0,2000.0,2006
中古マンション等,新川,17000000.0,3739999.0,15.0,1133333.0,平成11年,7.0,1999.0,2006
中古マンション等,新川,16000000.0,2640000.0,20.0,800000.0,平成11年,7.0,1999.0,2006
中古マンション等,新川,21000000.0,4619999.0,15.0,1400000.0,平成16年,2.0,2004.0,2006
中古マンション等,新川,58000000.0,2392500.0,80.0,725000.0,平成16年,2.0,2004.0,2006
中古マンション等,新川,36000000.0,2375999.0,50.0,720000.0,平成11年,7.0,1999.0,2006
中古マンション等,新川,17000000.0,2243999.0,25.0,680000.0,平成13年,5.0,2001.0,2006
中古マンション等,新川,16000000.0,2640000.0,20.0,800000.0,平成11年,7.0,1999.0,2006
中古マンション等,新川,18000000.0,3959999.0,15.0,1200000.0,平成16年,2.0,2004.0,2006
中古マンション等,新川,19000000.0,1393333.0,45.0,422222.0,昭和57年,24.0,1982.0,2006
中古マンション等,新川,40000000.0,2030769.0,65.0,615384.0,平成13年,5.0,2001.0,2006
中古マンション等,新川,29000000.0,2392500.0,40.0,725000.0,平成16年,2.0,2004.0,2006
中古マンション等,新川,31000000.0,2557500.0,40.0,775000.0,平成18年,0.0,2006.0,2006
中古マンション等,新川,23000000.0,3795000.0,20.0,1150000.0,平成18年,0.0,2006.0,2006
中古マンション等,新川,18000000.0,2970000.0,20.0,900000.0,平成18年,0.0,2006.0,2006
中古マンション等,新川,18000000.0,2970000.0,20.0,900000.0,平成18年,0.0,2006.0,2006
中古マンション等,新川,14000000.0,3079999.0,15.0,933333.0,平成15年,3.0,2003.0,2006
中古マンション等,新川,21000000.0,3465000.0,20.0,1050000.0,平成18年,0.0,2006.0,2006
中古マンション等,新川,18000000.0,2970000.0,20.0,900000.0,平成14年,4.0,2002.0,2006
中古マンション等,新川,24000000.0,3960000.0,20.0,1200000.0,平成18年,0.0,2006.0,2006
中古マンション等,新川,23000000.0,3795000.0,20.0,1150000.0,平成18年,0.0,2006.0,2006
中古マンション等,新川,31000000.0,2273333.0,45.0,688888.0,平成18年,0.0,2006.0,2006
中古マンション等,新川,53000000.0,2498571.0,70.0,757142.0,平成13年,5.0,2001.0,2006
中古マンション等,新川,7800000.0,1715999.0,15.0,520000.0,昭和49年,32.0,1974.0,2006
中古マンション等,新富,7800000.0,1287000.0,20.0,390000.0,昭和55年,26.0,1980.0,2006
中古マンション等,新富,7200000.0,1188000.0,20.0,360000.0,昭和54年,27.0,1979.0,2006
中古マンション等,新富,23000000.0,2529999.0,30.0,766666.0,平成10年,8.0,1998.0,2006
中古マンション等,新富,35000000.0,1924999.0,60.0,583333.0,平成14年,4.0,2002.0,2006
中古マンション等,築地,16000000.0,1320000.0,40.0,400000.0,昭和46年,35.0,1971.0,2006
中古マンション等,築地,17000000.0,2805000.0,20.0,850000.0,平成10年,8.0,1998.0,2006
中古マンション等,築地,12000000.0,990000.0,40.0,300000.0,昭和46年,35.0,1971.0,2006
中古マンション等,築地,11000000.0,1209999.0,30.0,366666.0,昭和46年,35.0,1971.0,2006
中古マンション等,築地,9300000.0,1227599.0,25.0,372000.0,昭和46年,35.0,1971.0,2006
中古マンション等,築地,8500000.0,1121999.0,25.0,340000.0,昭和46年,35.0,1971.0,2006
中古マンション等,築地,28000000.0,2310000.0,40.0,700000.0,昭和56年,25.0,1981.0,2006
中古マンション等,築地,7900000.0,1303500.0,20.0,395000.0,昭和57年,24.0,1982.0,2006
中古マンション等,築地,8200000.0,1353000.0,20.0,410000.0,昭和57年,24.0,1982.0,2006
中古マンション等,築地,10000000.0,1650000.0,20.0,500000.0,昭和57年,24.0,1982.0,2006
中古マンション等,築地,35000000.0,2887500.0,40.0,875000.0,平成16年,2.0,2004.0,2006
中古マンション等,築地,18000000.0,1697142.0,35.0,514285.0,昭和55年,26.0,1980.0,2006
中古マンション等,築地,19000000.0,1567500.0,40.0,475000.0,昭和57年,24.0,1982.0,2006
中古マンション等,築地,20000000.0,1885714.0,35.0,571428.0,昭和57年,24.0,1982.0,2006
中古マンション等,築地,23000000.0,2168571.0,35.0,657142.0,平成12年,6.0,2000.0,2006
中古マンション等,築地,20000000.0,3300000.0,20.0,1000000.0,平成13年,5.0,2001.0,2006
中古マンション等,築地,30000000.0,2475000.0,40.0,750000.0,平成10年,8.0,1998.0,2006
中古マンション等,築地,6500000.0,1072500.0,20.0,325000.0,昭和57年,24.0,1982.0,2006
中古マンション等,築地,21000000.0,3465000.0,20.0,1050000.0,平成11年,7.0,1999.0,2006
中古マンション等,築地,20000000.0,1650000.0,40.0,500000.0,昭和55年,26.0,1980.0,2006
中古マンション等,築地,44000000.0,2903999.0,50.0,880000.0,平成17年,1.0,2005.0,2006
中古マンション等,築地,15000000.0,2475000.0,20.0,750000.0,平成11年,7.0,1999.0,2006
中古マンション等,築地,19000000.0,1791428.0,35.0,542857.0,平成12年,6.0,2000.0,2006
中古マンション等,築地,11000000.0,1209999.0,30.0,366666.0,昭和54年,27.0,1979.0,2006
中古マンション等,築地,18000000.0,2970000.0,20.0,900000.0,平成11年,7.0,1999.0,2006
中古マンション等,築地,15000000.0,2475000.0,20.0,750000.0,平成10年,8.0,1998.0,2006
中古マンション等,築地,9500000.0,1567500.0,20.0,475000.0,昭和58年,23.0,1983.0,2006
中古マンション等,築地,9400000.0,2067999.0,15.0,626666.0,昭和54年,27.0,1979.0,2006
中古マンション等,築地,50000000.0,2749999.0,60.0,833333.0,平成16年,2.0,2004.0,2006
中古マンション等,築地,11000000.0,2419999.0,15.0,733333.0,昭和57年,24.0,1982.0,2006
中古マンション等,築地,9300000.0,2045999.0,15.0,620000.0,昭和54年,27.0,1979.0,2006
中古マンション等,築地,9900000.0,2177999.0,15.0,660000.0,昭和57年,24.0,1982.0,2006
中古マンション等,築地,13000000.0,1225714.0,35.0,371428.0,昭和47年,34.0,1972.0,2006
中古マンション等,月島,43000000.0,2183076.0,65.0,661538.0,平成8年,10.0,1996.0,2006
中古マンション等,月島,12000000.0,2639999.0,15.0,800000.0,平成8年,10.0,1996.0,2006
中古マンション等,月島,6700000.0,1473999.0,15.0,446666.0,昭和49年,32.0,1974.0,2006
中古マンション等,月島,9000000.0,989999.0,30.0,300000.0,昭和49年,32.0,1974.0,2006
中古マンション等,月島,4500000.0,989999.0,15.0,300000.0,昭和49年,32.0,1974.0,2006
中古マンション等,月島,40000000.0,2399999.0,55.0,727272.0,平成11年,7.0,1999.0,2006
中古マンション等,月島,79000000.0,3258750.0,80.0,987500.0,平成15年,3.0,2003.0,2006
中古マンション等,月島,53000000.0,2498571.0,70.0,757142.0,昭和59年,22.0,1984.0,2006
中古マンション等,月島,490000000.0,24876923.0,65.0,7538461.0,平成13年,5.0,2001.0,2006
中古マンション等,月島,18000000.0,2970000.0,20.0,900000.0,平成14年,4.0,2002.0,2006
中古マンション等,月島,33000000.0,1979999.0,55.0,600000.0,平成9年,9.0,1997.0,2006
中古マンション等,月島,36000000.0,1979999.0,60.0,600000.0,平成15年,3.0,2003.0,2006
中古マンション等,月島,51000000.0,2404285.0,70.0,728571.0,平成13年,5.0,2001.0,2006
中古マンション等,月島,33000000.0,1979999.0,55.0,600000.0,平成9年,9.0,1997.0,2006
中古マンション等,月島,24000000.0,2262857.0,35.0,685714.0,平成13年,5.0,2001.0,2006
中古マンション等,月島,35000000.0,2309999.0,50.0,700000.0,平成10年,8.0,1998.0,2006
中古マンション等,佃,120000000.0,3959999.0,100.0,1200000.0,平成11年,7.0,1999.0,2006
中古マンション等,佃,85000000.0,3299999.0,85.0,1000000.0,平成16年,2.0,2004.0,2006
中古マンション等,佃,100000000.0,3882352.0,85.0,1176470.0,平成5年,13.0,1993.0,2006
中古マンション等,佃,37000000.0,3488571.0,35.0,1057142.0,平成18年,0.0,2006.0,2006
中古マンション等,佃,52000000.0,2859999.0,60.0,866666.0,平成14年,4.0,2002.0,2006
中古マンション等,佃,83000000.0,3912857.0,70.0,1185714.0,平成11年,7.0,1999.0,2006
中古マンション等,佃,68000000.0,3452307.0,65.0,1046153.0,平成11年,7.0,1999.0,2006
中古マンション等,佃,85000000.0,3739999.0,75.0,1133333.0,平成11年,7.0,1999.0,2006
中古マンション等,佃,75000000.0,3535714.0,70.0,1071428.0,平成11年,7.0,1999.0,2006
中古マンション等,佃,150000000.0,3413793.0,145.0,1034482.0,平成5年,13.0,1993.0,2006
中古マンション等,佃,66000000.0,2722500.0,80.0,825000.0,平成16年,2.0,2004.0,2006
中古マンション等,佃,48000000.0,2639999.0,60.0,800000.0,平成5年,13.0,1993.0,2006
中古マンション等,佃,110000000.0,4537500.0,80.0,1375000.0,平成11年,7.0,1999.0,2006
中古マンション等,佃,55000000.0,2592857.0,70.0,785714.0,平成12年,6.0,2000.0,2006
中古マンション等,豊海町,26000000.0,1143999.0,75.0,346666.0,昭和58年,23.0,1983.0,2006
中古マンション等,日本橋大伝馬町,36000000.0,2159999.0,55.0,654545.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋大伝馬町,17000000.0,2805000.0,20.0,850000.0,平成15年,3.0,2003.0,2006
中古マンション等,日本橋大伝馬町,28000000.0,2310000.0,40.0,700000.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋大伝馬町,27000000.0,2227500.0,40.0,675000.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋大伝馬町,19000000.0,2507999.0,25.0,760000.0,平成16年,2.0,2004.0,2006
中古マンション等,日本橋蛎殻町,24000000.0,3960000.0,20.0,1200000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋蛎殻町,18000000.0,2970000.0,20.0,900000.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋蛎殻町,9800000.0,1617000.0,20.0,490000.0,昭和60年,21.0,1985.0,2006
中古マンション等,日本橋蛎殻町,20000000.0,1885714.0,35.0,571428.0,平成9年,9.0,1997.0,2006
中古マンション等,日本橋蛎殻町,16000000.0,3519999.0,15.0,1066666.0,平成13年,5.0,2001.0,2006
中古マンション等,日本橋蛎殻町,29000000.0,2734285.0,35.0,828571.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋蛎殻町,26000000.0,1559999.0,55.0,472727.0,昭和58年,23.0,1983.0,2006
中古マンション等,日本橋蛎殻町,15000000.0,3299999.0,15.0,1000000.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋蛎殻町,65000000.0,1949999.0,110.0,590909.0,平成12年,6.0,2000.0,2006
中古マンション等,日本橋蛎殻町,31000000.0,2045999.0,50.0,620000.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋蛎殻町,35000000.0,2099999.0,55.0,636363.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋蛎殻町,7500000.0,1649999.0,15.0,500000.0,昭和54年,27.0,1979.0,2006
中古マンション等,日本橋兜町,20000000.0,3300000.0,20.0,1000000.0,平成15年,3.0,2003.0,2006
中古マンション等,日本橋兜町,12000000.0,2639999.0,15.0,800000.0,昭和55年,26.0,1980.0,2006
中古マンション等,日本橋茅場町,25000000.0,4125000.0,20.0,1250000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋茅場町,24000000.0,3960000.0,20.0,1200000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋茅場町,23000000.0,3795000.0,20.0,1150000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋茅場町,32000000.0,3017142.0,35.0,914285.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋茅場町,32000000.0,3017142.0,35.0,914285.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋茅場町,24000000.0,2262857.0,35.0,685714.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋小網町,22000000.0,3630000.0,20.0,1100000.0,平成15年,3.0,2003.0,2006
中古マンション等,日本橋小網町,9300000.0,2045999.0,15.0,620000.0,昭和55年,26.0,1980.0,2006
中古マンション等,日本橋小舟町,38000000.0,2089999.0,60.0,633333.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋富沢町,26000000.0,1906666.0,45.0,577777.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋富沢町,29000000.0,2392500.0,40.0,725000.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋富沢町,31000000.0,2045999.0,50.0,620000.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋富沢町,25000000.0,2062500.0,40.0,625000.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋富沢町,30000000.0,1979999.0,50.0,600000.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋中洲,19000000.0,1139999.0,55.0,345454.0,昭和55年,26.0,1980.0,2006
中古マンション等,日本橋中洲,2500000.0,206250.0,40.0,62500.0,平成15年,3.0,2003.0,2006
中古マンション等,日本橋中洲,21000000.0,1385999.0,50.0,420000.0,昭和55年,26.0,1980.0,2006
中古マンション等,日本橋中洲,20000000.0,1319999.0,50.0,400000.0,昭和51年,30.0,1976.0,2006
中古マンション等,日本橋中洲,20000000.0,2199999.0,30.0,666666.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋中洲,36000000.0,1979999.0,60.0,600000.0,平成10年,8.0,1998.0,2006
中古マンション等,日本橋中洲,22000000.0,1451999.0,50.0,440000.0,昭和54年,27.0,1979.0,2006
中古マンション等,日本橋中洲,11000000.0,1815000.0,20.0,550000.0,昭和54年,27.0,1979.0,2006
中古マンション等,日本橋中洲,17000000.0,2243999.0,25.0,680000.0,平成2年,16.0,1990.0,2006
中古マンション等,日本橋中洲,17000000.0,1019999.0,55.0,309090.0,昭和54年,27.0,1979.0,2006
中古マンション等,日本橋中洲,33000000.0,1979999.0,55.0,600000.0,平成10年,8.0,1998.0,2006
中古マンション等,日本橋中洲,18000000.0,1979999.0,30.0,600000.0,昭和58年,23.0,1983.0,2006
中古マンション等,日本橋中洲,14000000.0,1847999.0,25.0,560000.0,昭和54年,27.0,1979.0,2006
中古マンション等,日本橋中洲,19000000.0,1253999.0,50.0,380000.0,昭和54年,27.0,1979.0,2006
中古マンション等,日本橋人形町,15000000.0,2475000.0,20.0,750000.0,平成16年,2.0,2004.0,2006
中古マンション等,日本橋人形町,24000000.0,2262857.0,35.0,685714.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋人形町,57000000.0,2507999.0,75.0,760000.0,平成15年,3.0,2003.0,2006
中古マンション等,日本橋人形町,16000000.0,2640000.0,20.0,800000.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋人形町,36000000.0,2375999.0,50.0,720000.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋人形町,51000000.0,2243999.0,75.0,680000.0,平成15年,3.0,2003.0,2006
中古マンション等,日本橋人形町,14000000.0,3079999.0,15.0,933333.0,平成13年,5.0,2001.0,2006
中古マンション等,日本橋人形町,16000000.0,2640000.0,20.0,800000.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋人形町,39000000.0,2144999.0,60.0,650000.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋人形町,13000000.0,2859999.0,15.0,866666.0,平成13年,5.0,2001.0,2006
中古マンション等,日本橋人形町,15000000.0,899999.0,55.0,272727.0,平成4年,14.0,1992.0,2006
中古マンション等,日本橋馬喰町,8000000.0,1320000.0,20.0,400000.0,昭和58年,23.0,1983.0,2006
中古マンション等,日本橋馬喰町,12000000.0,1980000.0,20.0,600000.0,昭和58年,23.0,1983.0,2006
中古マンション等,日本橋馬喰町,6500000.0,1072500.0,20.0,325000.0,昭和58年,23.0,1983.0,2006
中古マンション等,日本橋馬喰町,6200000.0,681999.0,30.0,206666.0,昭和58年,23.0,1983.0,2006
中古マンション等,日本橋馬喰町,8500000.0,1402500.0,20.0,425000.0,昭和58年,23.0,1983.0,2006
中古マンション等,日本橋馬喰町,5500000.0,907500.0,20.0,275000.0,昭和58年,23.0,1983.0,2006
中古マンション等,日本橋馬喰町,8500000.0,1402500.0,20.0,425000.0,昭和58年,23.0,1983.0,2006
中古マンション等,日本橋箱崎町,14000000.0,1319999.0,35.0,400000.0,昭和55年,26.0,1980.0,2006
中古マンション等,日本橋箱崎町,10000000.0,1319999.0,25.0,400000.0,昭和56年,25.0,1981.0,2006
中古マンション等,日本橋箱崎町,35000000.0,2566666.0,45.0,777777.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋箱崎町,26000000.0,4290000.0,20.0,1300000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋箱崎町,35000000.0,2566666.0,45.0,777777.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋箱崎町,4600000.0,607199.0,25.0,184000.0,昭和55年,26.0,1980.0,2006
中古マンション等,日本橋箱崎町,35000000.0,2309999.0,50.0,700000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋箱崎町,15000000.0,1099999.0,45.0,333333.0,昭和57年,24.0,1982.0,2006
中古マンション等,日本橋箱崎町,38000000.0,1791428.0,70.0,542857.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋箱崎町,40000000.0,3300000.0,40.0,1000000.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋箱崎町,22000000.0,1319999.0,55.0,400000.0,昭和55年,26.0,1980.0,2006
中古マンション等,日本橋箱崎町,17000000.0,3739999.0,15.0,1133333.0,平成13年,5.0,2001.0,2006
中古マンション等,日本橋箱崎町,18000000.0,1485000.0,40.0,450000.0,昭和57年,24.0,1982.0,2006
中古マンション等,日本橋箱崎町,8100000.0,1069199.0,25.0,324000.0,昭和56年,25.0,1981.0,2006
中古マンション等,日本橋箱崎町,9800000.0,1293599.0,25.0,392000.0,昭和56年,25.0,1981.0,2006
中古マンション等,日本橋箱崎町,42000000.0,3465000.0,40.0,1050000.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋箱崎町,26000000.0,2451428.0,35.0,742857.0,平成10年,8.0,1998.0,2006
中古マンション等,日本橋箱崎町,42000000.0,3079999.0,45.0,933333.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋箱崎町,26000000.0,2145000.0,40.0,650000.0,平成10年,8.0,1998.0,2006
中古マンション等,日本橋箱崎町,7300000.0,1204500.0,20.0,365000.0,昭和56年,25.0,1981.0,2006
中古マンション等,日本橋浜町,140000000.0,3186206.0,145.0,965517.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋浜町,23000000.0,2168571.0,35.0,657142.0,平成10年,8.0,1998.0,2006
中古マンション等,日本橋浜町,52000000.0,2859999.0,60.0,866666.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋浜町,50000000.0,2538461.0,65.0,769230.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋浜町,37000000.0,3052500.0,40.0,925000.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋浜町,56000000.0,2843076.0,65.0,861538.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋浜町,37000000.0,3052500.0,40.0,925000.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋浜町,20000000.0,1885714.0,35.0,571428.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋浜町,19000000.0,2507999.0,25.0,760000.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋浜町,47000000.0,2215714.0,70.0,671428.0,平成12年,6.0,2000.0,2006
中古マンション等,日本橋浜町,42000000.0,2519999.0,55.0,763636.0,平成15年,3.0,2003.0,2006
中古マンション等,日本橋浜町,10000000.0,1319999.0,25.0,400000.0,昭和49年,32.0,1974.0,2006
中古マンション等,日本橋浜町,23000000.0,2168571.0,35.0,657142.0,平成10年,8.0,1998.0,2006
中古マンション等,日本橋浜町,15000000.0,2475000.0,20.0,750000.0,平成15年,3.0,2003.0,2006
中古マンション等,日本橋浜町,19000000.0,3135000.0,20.0,950000.0,平成15年,3.0,2003.0,2006
中古マンション等,日本橋浜町,38000000.0,2279999.0,55.0,690909.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋浜町,43000000.0,2579999.0,55.0,781818.0,平成17年,1.0,2005.0,2006
中古マンション等,日本橋浜町,20000000.0,1319999.0,50.0,400000.0,昭和62年,19.0,1987.0,2006
中古マンション等,日本橋浜町,41000000.0,3382500.0,40.0,1025000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋浜町,22000000.0,3630000.0,20.0,1100000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋浜町,22000000.0,3630000.0,20.0,1100000.0,平成18年,0.0,2006.0,2006
中古マンション等,日本橋浜町,24000000.0,1980000.0,40.0,600000.0,平成11年,7.0,1999.0,2006
中古マンション等,日本橋浜町,22000000.0,1815000.0,40.0,550000.0,昭和61年,20.0,1986.0,2006
中古マンション等,日本橋久松町,25000000.0,1833333.0,45.0,555555.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋堀留町,16000000.0,2111999.0,25.0,640000.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋堀留町,33000000.0,2177999.0,50.0,660000.0,平成14年,4.0,2002.0,2006
中古マンション等,日本橋本町,6000000.0,1319999.0,15.0,400000.0,昭和54年,27.0,1979.0,2006
中古マンション等,日本橋室町,26000000.0,3431999.0,25.0,1040000.0,平成16年,2.0,2004.0,2006
中古マンション等,八丁堀,37000000.0,3488571.0,35.0,1057142.0,平成18年,0.0,2006.0,2006
