種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
中古マンション等,新川,14000000.0,2310000.0,20.0,700000.0,平成11年,8.0,1999.0,2007
中古マンション等,新川,50000000.0,2062500.0,80.0,625000.0,平成10年,9.0,1998.0,2007
中古マンション等,新川,50000000.0,2999999.0,55.0,909090.0,平成15年,4.0,2003.0,2007
中古マンション等,新川,48000000.0,2262857.0,70.0,685714.0,平成10年,9.0,1998.0,2007
中古マンション等,新川,9000000.0,1485000.0,20.0,450000.0,昭和52年,30.0,1977.0,2007
中古マンション等,新川,7500000.0,1649999.0,15.0,500000.0,昭和49年,33.0,1974.0,2007
中古マンション等,新川,7000000.0,1539999.0,15.0,466666.0,昭和52年,30.0,1977.0,2007
中古マンション等,新川,39000000.0,2339999.0,55.0,709090.0,平成9年,10.0,1997.0,2007
中古マンション等,新川,65000000.0,3064285.0,70.0,928571.0,平成17年,2.0,2005.0,2007
中古マンション等,新川,19000000.0,3135000.0,20.0,950000.0,平成11年,8.0,1999.0,2007
中古マンション等,新川,14000000.0,2310000.0,20.0,700000.0,平成11年,8.0,1999.0,2007
中古マンション等,新川,43000000.0,2579999.0,55.0,781818.0,昭和56年,26.0,1981.0,2007
中古マンション等,新川,22000000.0,2074285.0,35.0,628571.0,昭和56年,26.0,1981.0,2007
中古マンション等,新川,6900000.0,1138500.0,20.0,345000.0,昭和49年,33.0,1974.0,2007
中古マンション等,新川,9500000.0,3135000.0,10.0,950000.0,昭和49年,33.0,1974.0,2007
中古マンション等,新川,25000000.0,2357142.0,35.0,714285.0,昭和56年,26.0,1981.0,2007
中古マンション等,新川,37000000.0,1878461.0,65.0,569230.0,平成16年,3.0,2004.0,2007
中古マンション等,新川,16000000.0,1759999.0,30.0,533333.0,昭和56年,26.0,1981.0,2007
中古マンション等,新富,18000000.0,1697142.0,35.0,514285.0,平成11年,8.0,1999.0,2007
中古マンション等,新富,53000000.0,2498571.0,70.0,757142.0,平成13年,6.0,2001.0,2007
中古マンション等,新富,29000000.0,2126666.0,45.0,644444.0,平成11年,8.0,1999.0,2007
中古マンション等,新富,7000000.0,1539999.0,15.0,466666.0,昭和55年,27.0,1980.0,2007
中古マンション等,築地,6700000.0,1473999.0,15.0,446666.0,昭和54年,28.0,1979.0,2007
中古マンション等,築地,15000000.0,3299999.0,15.0,1000000.0,平成12年,7.0,2000.0,2007
中古マンション等,築地,7600000.0,1254000.0,20.0,380000.0,昭和46年,36.0,1971.0,2007
中古マンション等,築地,14000000.0,2310000.0,20.0,700000.0,平成12年,7.0,2000.0,2007
中古マンション等,築地,12000000.0,1131428.0,35.0,342857.0,昭和46年,36.0,1971.0,2007
中古マンション等,築地,33000000.0,2722500.0,40.0,825000.0,昭和57年,25.0,1982.0,2007
中古マンション等,築地,15000000.0,1979999.0,25.0,600000.0,昭和57年,25.0,1982.0,2007
中古マンション等,築地,55000000.0,2792307.0,65.0,846153.0,平成12年,7.0,2000.0,2007
中古マンション等,築地,26000000.0,4290000.0,20.0,1300000.0,平成19年,0.0,2007.0,2007
中古マンション等,築地,48000000.0,3167999.0,50.0,960000.0,平成19年,0.0,2007.0,2007
中古マンション等,築地,26000000.0,4290000.0,20.0,1300000.0,平成19年,0.0,2007.0,2007
中古マンション等,築地,40000000.0,2639999.0,50.0,800000.0,平成16年,3.0,2004.0,2007
中古マンション等,築地,48000000.0,3167999.0,50.0,960000.0,平成19年,0.0,2007.0,2007
中古マンション等,築地,32000000.0,2111999.0,50.0,640000.0,昭和54年,28.0,1979.0,2007
中古マンション等,築地,15000000.0,2475000.0,20.0,750000.0,平成11年,8.0,1999.0,2007
中古マンション等,築地,57000000.0,3134999.0,60.0,950000.0,平成11年,8.0,1999.0,2007
中古マンション等,築地,21000000.0,3465000.0,20.0,1050000.0,平成11年,8.0,1999.0,2007
中古マンション等,築地,26000000.0,4290000.0,20.0,1300000.0,平成19年,0.0,2007.0,2007
中古マンション等,築地,25000000.0,4125000.0,20.0,1250000.0,平成19年,0.0,2007.0,2007
中古マンション等,築地,47000000.0,3101999.0,50.0,940000.0,平成19年,0.0,2007.0,2007
中古マンション等,築地,26000000.0,3431999.0,25.0,1040000.0,平成19年,0.0,2007.0,2007
中古マンション等,築地,23000000.0,3035999.0,25.0,920000.0,平成11年,8.0,1999.0,2007
中古マンション等,築地,75000000.0,3807692.0,65.0,1153846.0,平成19年,0.0,2007.0,2007
中古マンション等,築地,40000000.0,2933333.0,45.0,888888.0,平成16年,3.0,2004.0,2007
中古マンション等,築地,8000000.0,1320000.0,20.0,400000.0,昭和55年,27.0,1980.0,2007
中古マンション等,築地,20000000.0,1885714.0,35.0,571428.0,昭和47年,35.0,1972.0,2007
中古マンション等,築地,12000000.0,2639999.0,15.0,800000.0,昭和57年,25.0,1982.0,2007
中古マンション等,築地,10000000.0,1650000.0,20.0,500000.0,昭和56年,26.0,1981.0,2007
中古マンション等,月島,9500000.0,1253999.0,25.0,380000.0,昭和49年,33.0,1974.0,2007
中古マンション等,月島,12000000.0,1583999.0,25.0,480000.0,昭和49年,33.0,1974.0,2007
中古マンション等,月島,13000000.0,2859999.0,15.0,866666.0,平成10年,9.0,1998.0,2007
中古マンション等,月島,17000000.0,1602857.0,35.0,485714.0,昭和48年,34.0,1973.0,2007
中古マンション等,月島,12000000.0,2639999.0,15.0,800000.0,平成10年,9.0,1998.0,2007
中古マンション等,月島,11000000.0,1451999.0,25.0,440000.0,昭和49年,33.0,1974.0,2007
中古マンション等,月島,28000000.0,1679999.0,55.0,509090.0,昭和46年,36.0,1971.0,2007
中古マンション等,月島,22000000.0,1451999.0,50.0,440000.0,昭和49年,33.0,1974.0,2007
中古マンション等,月島,16000000.0,1173333.0,45.0,355555.0,昭和46年,36.0,1971.0,2007
中古マンション等,月島,12000000.0,1980000.0,20.0,600000.0,平成10年,9.0,1998.0,2007
中古マンション等,月島,9500000.0,1253999.0,25.0,380000.0,昭和45年,37.0,1970.0,2007
中古マンション等,月島,23000000.0,1686666.0,45.0,511111.0,昭和46年,36.0,1971.0,2007
中古マンション等,月島,17000000.0,2805000.0,20.0,850000.0,平成15年,4.0,2003.0,2007
中古マンション等,月島,14000000.0,1155000.0,40.0,350000.0,昭和46年,36.0,1971.0,2007
中古マンション等,月島,53000000.0,3179999.0,55.0,963636.0,平成15年,4.0,2003.0,2007
中古マンション等,月島,85000000.0,4007142.0,70.0,1214285.0,平成14年,5.0,2002.0,2007
中古マンション等,月島,43000000.0,2364999.0,60.0,716666.0,平成7年,12.0,1995.0,2007
中古マンション等,月島,49000000.0,2487692.0,65.0,753846.0,平成11年,8.0,1999.0,2007
中古マンション等,月島,40000000.0,2030769.0,65.0,615384.0,平成11年,8.0,1999.0,2007
中古マンション等,月島,63000000.0,2598750.0,80.0,787500.0,平成13年,6.0,2001.0,2007
中古マンション等,月島,44000000.0,2419999.0,60.0,733333.0,平成15年,4.0,2003.0,2007
中古マンション等,月島,14000000.0,1847999.0,25.0,560000.0,昭和46年,36.0,1971.0,2007
中古マンション等,佃,43000000.0,2837999.0,50.0,860000.0,平成18年,1.0,2006.0,2007
中古マンション等,佃,130000000.0,4289999.0,100.0,1300000.0,平成16年,3.0,2004.0,2007
中古マンション等,佃,49000000.0,2939999.0,55.0,890909.0,平成18年,1.0,2006.0,2007
中古マンション等,佃,9800000.0,1293599.0,25.0,392000.0,昭和48年,34.0,1973.0,2007
中古マンション等,佃,8000000.0,1055999.0,25.0,320000.0,昭和48年,34.0,1973.0,2007
中古マンション等,佃,70000000.0,3079999.0,75.0,933333.0,平成3年,16.0,1991.0,2007
中古マンション等,佃,89000000.0,3915999.0,75.0,1186666.0,平成3年,16.0,1991.0,2007
中古マンション等,佃,9400000.0,1240799.0,25.0,376000.0,昭和48年,34.0,1973.0,2007
中古マンション等,佃,49000000.0,3233999.0,50.0,980000.0,平成16年,3.0,2004.0,2007
中古マンション等,佃,40000000.0,2399999.0,55.0,727272.0,平成12年,7.0,2000.0,2007
中古マンション等,佃,76000000.0,2950588.0,85.0,894117.0,平成17年,2.0,2005.0,2007
中古マンション等,佃,30000000.0,3299999.0,30.0,1000000.0,平成16年,3.0,2004.0,2007
中古マンション等,佃,54000000.0,2741538.0,65.0,830769.0,平成16年,3.0,2004.0,2007
中古マンション等,佃,58000000.0,2734285.0,70.0,828571.0,平成5年,14.0,1993.0,2007
中古マンション等,佃,44000000.0,3226666.0,45.0,977777.0,平成16年,3.0,2004.0,2007
中古マンション等,佃,130000000.0,4289999.0,100.0,1300000.0,平成5年,14.0,1993.0,2007
中古マンション等,佃,62000000.0,3719999.0,55.0,1127272.0,平成3年,16.0,1991.0,2007
中古マンション等,佃,64000000.0,3249230.0,65.0,984615.0,平成16年,3.0,2004.0,2007
中古マンション等,佃,82000000.0,3183529.0,85.0,964705.0,平成16年,3.0,2004.0,2007
中古マンション等,佃,32000000.0,3017142.0,35.0,914285.0,平成14年,5.0,2002.0,2007
中古マンション等,佃,39000000.0,3217500.0,40.0,975000.0,平成16年,3.0,2004.0,2007
中古マンション等,佃,69000000.0,3035999.0,75.0,920000.0,平成16年,3.0,2004.0,2007
中古マンション等,豊海町,39000000.0,1715999.0,75.0,520000.0,昭和58年,24.0,1983.0,2007
中古マンション等,豊海町,25000000.0,1099999.0,75.0,333333.0,昭和58年,24.0,1983.0,2007
中古マンション等,日本橋,45000000.0,9899999.0,15.0,3000000.0,平成16年,3.0,2004.0,2007
中古マンション等,日本橋,46000000.0,3795000.0,40.0,1150000.0,平成16年,3.0,2004.0,2007
中古マンション等,日本橋,21000000.0,3465000.0,20.0,1050000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋,44000000.0,3630000.0,40.0,1100000.0,平成16年,3.0,2004.0,2007
中古マンション等,日本橋,18000000.0,2970000.0,20.0,900000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋大伝馬町,34000000.0,3205714.0,35.0,971428.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋大伝馬町,33000000.0,3629999.0,30.0,1100000.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋大伝馬町,23000000.0,3795000.0,20.0,1150000.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋大伝馬町,33000000.0,3629999.0,30.0,1100000.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋大伝馬町,33000000.0,3629999.0,30.0,1100000.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋大伝馬町,32000000.0,3519999.0,30.0,1066666.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋大伝馬町,33000000.0,3629999.0,30.0,1100000.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋大伝馬町,32000000.0,3017142.0,35.0,914285.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋蛎殻町,15000000.0,2475000.0,20.0,750000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋蛎殻町,16000000.0,1759999.0,30.0,533333.0,昭和57年,25.0,1982.0,2007
中古マンション等,日本橋蛎殻町,34000000.0,3205714.0,35.0,971428.0,平成17年,2.0,2005.0,2007
中古マンション等,日本橋蛎殻町,21000000.0,3465000.0,20.0,1050000.0,平成18年,1.0,2006.0,2007
中古マンション等,日本橋蛎殻町,8200000.0,1803999.0,15.0,546666.0,昭和60年,22.0,1985.0,2007
中古マンション等,日本橋蛎殻町,8200000.0,1353000.0,20.0,410000.0,昭和60年,22.0,1985.0,2007
中古マンション等,日本橋蛎殻町,14000000.0,2310000.0,20.0,700000.0,平成13年,6.0,2001.0,2007
中古マンション等,日本橋蛎殻町,10000000.0,2199999.0,15.0,666666.0,昭和60年,22.0,1985.0,2007
中古マンション等,日本橋蛎殻町,19000000.0,3135000.0,20.0,950000.0,平成10年,9.0,1998.0,2007
中古マンション等,日本橋蛎殻町,14000000.0,2310000.0,20.0,700000.0,平成17年,2.0,2005.0,2007
中古マンション等,日本橋蛎殻町,38000000.0,2507999.0,50.0,760000.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋蛎殻町,38000000.0,2507999.0,50.0,760000.0,平成10年,9.0,1998.0,2007
中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成10年,9.0,1998.0,2007
中古マンション等,日本橋蛎殻町,15000000.0,1649999.0,30.0,500000.0,昭和57年,25.0,1982.0,2007
中古マンション等,日本橋蛎殻町,25000000.0,4125000.0,20.0,1250000.0,平成18年,1.0,2006.0,2007
中古マンション等,日本橋蛎殻町,18000000.0,2970000.0,20.0,900000.0,平成11年,8.0,1999.0,2007
中古マンション等,日本橋蛎殻町,24000000.0,3960000.0,20.0,1200000.0,平成18年,1.0,2006.0,2007
中古マンション等,日本橋兜町,13000000.0,2859999.0,15.0,866666.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋兜町,24000000.0,3960000.0,20.0,1200000.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋茅場町,22000000.0,3630000.0,20.0,1100000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋小網町,100000000.0,1319999.0,250.0,400000.0,平成16年,3.0,2004.0,2007
中古マンション等,日本橋小網町,22000000.0,3630000.0,20.0,1100000.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋小網町,21000000.0,3465000.0,20.0,1050000.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋小網町,18000000.0,1319999.0,45.0,400000.0,昭和55年,27.0,1980.0,2007
中古マンション等,日本橋小網町,9500000.0,1567500.0,20.0,475000.0,昭和55年,27.0,1980.0,2007
中古マンション等,日本橋小網町,38000000.0,2507999.0,50.0,760000.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋小網町,22000000.0,1613333.0,45.0,488888.0,昭和55年,27.0,1980.0,2007
中古マンション等,日本橋小伝馬町,18000000.0,2970000.0,20.0,900000.0,平成16年,3.0,2004.0,2007
中古マンション等,日本橋小舟町,38000000.0,2507999.0,50.0,760000.0,平成17年,2.0,2005.0,2007
中古マンション等,日本橋小舟町,29000000.0,2126666.0,45.0,644444.0,昭和57年,25.0,1982.0,2007
中古マンション等,日本橋小舟町,37000000.0,2441999.0,50.0,740000.0,平成17年,2.0,2005.0,2007
中古マンション等,日本橋小舟町,18000000.0,1485000.0,40.0,450000.0,平成12年,7.0,2000.0,2007
中古マンション等,日本橋中洲,11000000.0,1451999.0,25.0,440000.0,昭和57年,25.0,1982.0,2007
中古マンション等,日本橋中洲,46000000.0,2168571.0,70.0,657142.0,平成10年,9.0,1998.0,2007
中古マンション等,日本橋中洲,8000000.0,879999.0,30.0,266666.0,昭和54年,28.0,1979.0,2007
中古マンション等,日本橋中洲,21000000.0,2309999.0,30.0,700000.0,平成16年,3.0,2004.0,2007
中古マンション等,日本橋中洲,25000000.0,2357142.0,35.0,714285.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋中洲,18000000.0,1485000.0,40.0,450000.0,平成7年,12.0,1995.0,2007
中古マンション等,日本橋中洲,28000000.0,2310000.0,40.0,700000.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋人形町,39000000.0,2859999.0,45.0,866666.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋人形町,65000000.0,2859999.0,75.0,866666.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋人形町,58000000.0,2734285.0,70.0,828571.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋人形町,60000000.0,3046153.0,65.0,923076.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋人形町,14000000.0,2310000.0,20.0,700000.0,平成11年,8.0,1999.0,2007
中古マンション等,日本橋人形町,19000000.0,3135000.0,20.0,950000.0,平成11年,8.0,1999.0,2007
中古マンション等,日本橋人形町,62000000.0,2922857.0,70.0,885714.0,平成11年,8.0,1999.0,2007
中古マンション等,日本橋馬喰町,21000000.0,3465000.0,20.0,1050000.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋馬喰町,21000000.0,3465000.0,20.0,1050000.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋馬喰町,6700000.0,884399.0,25.0,268000.0,昭和58年,24.0,1983.0,2007
中古マンション等,日本橋箱崎町,20000000.0,2639999.0,25.0,800000.0,平成11年,8.0,1999.0,2007
中古マンション等,日本橋箱崎町,18000000.0,1485000.0,40.0,450000.0,昭和57年,25.0,1982.0,2007
中古マンション等,日本橋箱崎町,17000000.0,2805000.0,20.0,850000.0,平成11年,8.0,1999.0,2007
中古マンション等,日本橋箱崎町,9900000.0,1306799.0,25.0,396000.0,昭和56年,26.0,1981.0,2007
中古マンション等,日本橋箱崎町,14000000.0,2310000.0,20.0,700000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋箱崎町,16000000.0,2640000.0,20.0,800000.0,平成13年,6.0,2001.0,2007
中古マンション等,日本橋箱崎町,7000000.0,1539999.0,15.0,466666.0,昭和60年,22.0,1985.0,2007
中古マンション等,日本橋箱崎町,33000000.0,1814999.0,60.0,550000.0,昭和57年,25.0,1982.0,2007
中古マンション等,日本橋箱崎町,26000000.0,4290000.0,20.0,1300000.0,平成18年,1.0,2006.0,2007
中古マンション等,日本橋箱崎町,24000000.0,1439999.0,55.0,436363.0,昭和55年,27.0,1980.0,2007
中古マンション等,日本橋箱崎町,19000000.0,3135000.0,20.0,950000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋箱崎町,14000000.0,2310000.0,20.0,700000.0,平成13年,6.0,2001.0,2007
中古マンション等,日本橋箱崎町,35000000.0,2566666.0,45.0,777777.0,平成18年,1.0,2006.0,2007
中古マンション等,日本橋箱崎町,8300000.0,1825999.0,15.0,553333.0,昭和55年,27.0,1980.0,2007
中古マンション等,日本橋箱崎町,35000000.0,2566666.0,45.0,777777.0,平成18年,1.0,2006.0,2007
中古マンション等,日本橋浜町,22000000.0,3630000.0,20.0,1100000.0,平成16年,3.0,2004.0,2007
中古マンション等,日本橋浜町,22000000.0,3630000.0,20.0,1100000.0,平成16年,3.0,2004.0,2007
中古マンション等,日本橋浜町,69000000.0,3503076.0,65.0,1061538.0,平成17年,2.0,2005.0,2007
中古マンション等,日本橋浜町,23000000.0,3035999.0,25.0,920000.0,平成16年,3.0,2004.0,2007
中古マンション等,日本橋浜町,15000000.0,2475000.0,20.0,750000.0,平成17年,2.0,2005.0,2007
中古マンション等,日本橋浜町,15000000.0,2475000.0,20.0,750000.0,平成12年,7.0,2000.0,2007
中古マンション等,日本橋浜町,70000000.0,2717647.0,85.0,823529.0,平成17年,2.0,2005.0,2007
中古マンション等,日本橋浜町,52000000.0,3119999.0,55.0,945454.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋浜町,21000000.0,3465000.0,20.0,1050000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋浜町,40000000.0,2199999.0,60.0,666666.0,平成11年,8.0,1999.0,2007
中古マンション等,日本橋浜町,14000000.0,2310000.0,20.0,700000.0,平成13年,6.0,2001.0,2007
中古マンション等,日本橋浜町,17000000.0,2805000.0,20.0,850000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋浜町,35000000.0,2309999.0,50.0,700000.0,昭和59年,23.0,1984.0,2007
中古マンション等,日本橋浜町,19000000.0,3135000.0,20.0,950000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋浜町,16000000.0,2111999.0,25.0,640000.0,平成10年,9.0,1998.0,2007
中古マンション等,日本橋浜町,21000000.0,1539999.0,45.0,466666.0,昭和60年,22.0,1985.0,2007
中古マンション等,日本橋浜町,16000000.0,2640000.0,20.0,800000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋浜町,22000000.0,2903999.0,25.0,880000.0,平成17年,2.0,2005.0,2007
中古マンション等,日本橋浜町,21000000.0,3465000.0,20.0,1050000.0,平成13年,6.0,2001.0,2007
中古マンション等,日本橋浜町,16000000.0,2111999.0,25.0,640000.0,平成10年,9.0,1998.0,2007
中古マンション等,日本橋浜町,32000000.0,2111999.0,50.0,640000.0,平成11年,8.0,1999.0,2007
中古マンション等,日本橋浜町,14000000.0,2310000.0,20.0,700000.0,平成12年,7.0,2000.0,2007
中古マンション等,日本橋浜町,19000000.0,2507999.0,25.0,760000.0,平成15年,4.0,2003.0,2007
中古マンション等,日本橋浜町,15000000.0,1414285.0,35.0,428571.0,平成4年,15.0,1992.0,2007
中古マンション等,日本橋浜町,38000000.0,2507999.0,50.0,760000.0,平成11年,8.0,1999.0,2007
中古マンション等,日本橋浜町,34000000.0,1726153.0,65.0,523076.0,昭和55年,27.0,1980.0,2007
中古マンション等,日本橋浜町,8000000.0,1759999.0,15.0,533333.0,昭和59年,23.0,1984.0,2007
中古マンション等,日本橋浜町,35000000.0,2309999.0,50.0,700000.0,平成11年,8.0,1999.0,2007
中古マンション等,日本橋堀留町,27000000.0,3563999.0,25.0,1080000.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋堀留町,29000000.0,3827999.0,25.0,1160000.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋堀留町,49000000.0,3233999.0,50.0,980000.0,平成19年,0.0,2007.0,2007
中古マンション等,日本橋堀留町,43000000.0,2364999.0,60.0,716666.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋堀留町,17000000.0,1402500.0,40.0,425000.0,昭和55年,27.0,1980.0,2007
中古マンション等,日本橋堀留町,18000000.0,2970000.0,20.0,900000.0,平成14年,5.0,2002.0,2007
中古マンション等,日本橋堀留町,10000000.0,1319999.0,25.0,400000.0,昭和55年,27.0,1980.0,2007
中古マンション等,日本橋本町,16000000.0,2640000.0,20.0,800000.0,平成16年,3.0,2004.0,2007
中古マンション等,日本橋室町,16000000.0,2640000.0,20.0,800000.0,平成15年,4.0,2003.0,2007
中古マンション等,八丁堀,24000000.0,3167999.0,25.0,960000.0,平成15年,4.0,2003.0,2007
中古マンション等,八丁堀,18000000.0,2375999.0,25.0,720000.0,平成15年,4.0,2003.0,2007
中古マンション等,八丁堀,52000000.0,3119999.0,55.0,945454.0,平成14年,5.0,2002.0,2007
中古マンション等,八丁堀,23000000.0,3035999.0,25.0,920000.0,平成14年,5.0,2002.0,2007
中古マンション等,八丁堀,58000000.0,3479999.0,55.0,1054545.0,平成12年,7.0,2000.0,2007
