種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
中古マンション等,明石町,9500000.0,1567500.0,20.0,475000.0,昭和53年,33.0,1978.0,2011
中古マンション等,明石町,32000000.0,2346666.0,45.0,711111.0,昭和60年,26.0,1985.0,2011
中古マンション等,明石町,11000000.0,1815000.0,20.0,550000.0,昭和60年,26.0,1985.0,2011
中古マンション等,入船,10000000.0,1319999.0,25.0,400000.0,昭和60年,26.0,1985.0,2011
中古マンション等,入船,17000000.0,2805000.0,20.0,850000.0,平成15年,8.0,2003.0,2011
中古マンション等,入船,8000000.0,1055999.0,25.0,320000.0,昭和57年,29.0,1982.0,2011
中古マンション等,入船,16000000.0,1759999.0,30.0,533333.0,昭和57年,29.0,1982.0,2011
中古マンション等,入船,7000000.0,1539999.0,15.0,466666.0,昭和57年,29.0,1982.0,2011
中古マンション等,入船,23000000.0,2529999.0,30.0,766666.0,平成10年,13.0,1998.0,2011
中古マンション等,入船,16000000.0,2640000.0,20.0,800000.0,平成12年,11.0,2000.0,2011
中古マンション等,入船,29000000.0,2126666.0,45.0,644444.0,平成16年,7.0,2004.0,2011
中古マンション等,入船,13000000.0,2145000.0,20.0,650000.0,平成10年,13.0,1998.0,2011
中古マンション等,入船,46000000.0,2759999.0,55.0,836363.0,平成22年,1.0,2010.0,2011
中古マンション等,入船,22000000.0,3630000.0,20.0,1100000.0,平成12年,11.0,2000.0,2011
中古マンション等,勝どき,110000000.0,4033333.0,90.0,1222222.0,平成22年,1.0,2010.0,2011
中古マンション等,勝どき,9800000.0,1617000.0,20.0,490000.0,昭和46年,40.0,1971.0,2011
中古マンション等,勝どき,61000000.0,2683999.0,75.0,813333.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,17000000.0,1602857.0,35.0,485714.0,昭和48年,38.0,1973.0,2011
中古マンション等,勝どき,22000000.0,3630000.0,20.0,1100000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,4800000.0,1055999.0,15.0,320000.0,昭和49年,37.0,1974.0,2011
中古マンション等,勝どき,23000000.0,3795000.0,20.0,1150000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,56000000.0,3359999.0,55.0,1018181.0,平成22年,1.0,2010.0,2011
中古マンション等,勝どき,130000000.0,2958620.0,145.0,896551.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,45000000.0,2284615.0,65.0,692307.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,62000000.0,3719999.0,55.0,1127272.0,平成22年,1.0,2010.0,2011
中古マンション等,勝どき,51000000.0,2404285.0,70.0,728571.0,平成10年,13.0,1998.0,2011
中古マンション等,勝どき,160000000.0,3641379.0,145.0,1103448.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,22000000.0,3630000.0,20.0,1100000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,13000000.0,1429999.0,30.0,433333.0,昭和48年,38.0,1973.0,2011
中古マンション等,勝どき,36000000.0,2159999.0,55.0,654545.0,昭和56年,30.0,1981.0,2011
中古マンション等,勝どき,36000000.0,2375999.0,50.0,720000.0,平成12年,11.0,2000.0,2011
中古マンション等,勝どき,49000000.0,2309999.0,70.0,700000.0,平成10年,13.0,1998.0,2011
中古マンション等,勝どき,100000000.0,4125000.0,80.0,1250000.0,平成22年,1.0,2010.0,2011
中古マンション等,勝どき,63000000.0,2445882.0,85.0,741176.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,110000000.0,2792307.0,130.0,846153.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,49000000.0,2487692.0,65.0,753846.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,57000000.0,2507999.0,75.0,760000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,10000000.0,942857.0,35.0,285714.0,昭和48年,38.0,1973.0,2011
中古マンション等,勝どき,39000000.0,2144999.0,60.0,650000.0,平成12年,11.0,2000.0,2011
中古マンション等,勝どき,22000000.0,3630000.0,20.0,1100000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,23000000.0,3795000.0,20.0,1150000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,22000000.0,3630000.0,20.0,1100000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,13000000.0,1225714.0,35.0,371428.0,昭和48年,38.0,1973.0,2011
中古マンション等,勝どき,20000000.0,3300000.0,20.0,1000000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,21000000.0,3465000.0,20.0,1050000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,22000000.0,3630000.0,20.0,1100000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,19000000.0,3135000.0,20.0,950000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,38000000.0,2507999.0,50.0,760000.0,平成15年,8.0,2003.0,2011
中古マンション等,勝どき,62000000.0,2727999.0,75.0,826666.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,15000000.0,2475000.0,20.0,750000.0,平成14年,9.0,2002.0,2011
中古マンション等,勝どき,33000000.0,2177999.0,50.0,660000.0,平成9年,14.0,1997.0,2011
中古マンション等,勝どき,56000000.0,3695999.0,50.0,1120000.0,平成22年,1.0,2010.0,2011
中古マンション等,勝どき,42000000.0,2309999.0,60.0,700000.0,平成19年,4.0,2007.0,2011
中古マンション等,勝どき,8100000.0,1781999.0,15.0,540000.0,昭和50年,36.0,1975.0,2011
中古マンション等,勝どき,10000000.0,825000.0,40.0,250000.0,昭和50年,36.0,1975.0,2011
中古マンション等,勝どき,85000000.0,2549999.0,110.0,772727.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,22000000.0,3630000.0,20.0,1100000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,28000000.0,2310000.0,40.0,700000.0,平成12年,11.0,2000.0,2011
中古マンション等,勝どき,22000000.0,3630000.0,20.0,1100000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,54000000.0,2969999.0,60.0,900000.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,33000000.0,1979999.0,55.0,600000.0,平成16年,7.0,2004.0,2011
中古マンション等,勝どき,57000000.0,2687142.0,70.0,814285.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,42000000.0,2132307.0,65.0,646153.0,平成10年,13.0,1998.0,2011
中古マンション等,勝どき,37000000.0,2219999.0,55.0,672727.0,平成16年,7.0,2004.0,2011
中古マンション等,勝どき,58000000.0,2251764.0,85.0,682352.0,平成20年,3.0,2008.0,2011
中古マンション等,勝どき,39000000.0,2339999.0,55.0,709090.0,平成17年,6.0,2005.0,2011
中古マンション等,勝どき,39000000.0,2144999.0,60.0,650000.0,平成12年,11.0,2000.0,2011
