種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
中古マンション等,新川,16000000.0,2640000.0,20.0,800000.0,平成11年,10.0,1999.0,2009
中古マンション等,新川,5800000.0,957000.0,20.0,290000.0,昭和49年,35.0,1974.0,2009
中古マンション等,新川,7700000.0,1693999.0,15.0,513333.0,昭和49年,35.0,1974.0,2009
中古マンション等,新川,17000000.0,3739999.0,15.0,1133333.0,平成11年,10.0,1999.0,2009
中古マンション等,新川,5500000.0,1209999.0,15.0,366666.0,昭和49年,35.0,1974.0,2009
中古マンション等,新川,7800000.0,1715999.0,15.0,520000.0,昭和49年,35.0,1974.0,2009
中古マンション等,新川,27000000.0,2227500.0,40.0,675000.0,平成16年,5.0,2004.0,2009
中古マンション等,新川,16000000.0,2640000.0,20.0,800000.0,平成14年,7.0,2002.0,2009
中古マンション等,新川,27000000.0,1979999.0,45.0,600000.0,平成13年,8.0,2001.0,2009
中古マンション等,新川,32000000.0,2111999.0,50.0,640000.0,平成13年,8.0,2001.0,2009
中古マンション等,新川,17000000.0,2805000.0,20.0,850000.0,平成14年,7.0,2002.0,2009
中古マンション等,新川,5500000.0,1209999.0,15.0,366666.0,昭和49年,35.0,1974.0,2009
中古マンション等,新川,22000000.0,2074285.0,35.0,628571.0,昭和56年,28.0,1981.0,2009
中古マンション等,新川,41000000.0,1932857.0,70.0,585714.0,平成9年,12.0,1997.0,2009
中古マンション等,新川,22000000.0,1319999.0,55.0,400000.0,平成11年,10.0,1999.0,2009
中古マンション等,新川,6500000.0,1429999.0,15.0,433333.0,昭和49年,35.0,1974.0,2009
中古マンション等,新川,43000000.0,2183076.0,65.0,661538.0,平成13年,8.0,2001.0,2009
中古マンション等,新富,21000000.0,2309999.0,30.0,700000.0,平成10年,11.0,1998.0,2009
中古マンション等,新富,7100000.0,1171500.0,20.0,355000.0,昭和55年,29.0,1980.0,2009
中古マンション等,新富,22000000.0,1815000.0,40.0,550000.0,平成19年,2.0,2007.0,2009
中古マンション等,新富,18000000.0,1485000.0,40.0,450000.0,昭和54年,30.0,1979.0,2009
中古マンション等,築地,43000000.0,2837999.0,50.0,860000.0,平成16年,5.0,2004.0,2009
中古マンション等,築地,15000000.0,2475000.0,20.0,750000.0,平成15年,6.0,2003.0,2009
中古マンション等,築地,20000000.0,3300000.0,20.0,1000000.0,平成11年,10.0,1999.0,2009
中古マンション等,築地,13000000.0,1715999.0,25.0,520000.0,昭和57年,27.0,1982.0,2009
中古マンション等,築地,12000000.0,1980000.0,20.0,600000.0,昭和57年,27.0,1982.0,2009
中古マンション等,築地,28000000.0,2053333.0,45.0,622222.0,昭和64年,20.0,1989.0,2009
中古マンション等,築地,21000000.0,3465000.0,20.0,1050000.0,平成17年,4.0,2005.0,2009
中古マンション等,築地,9400000.0,1551000.0,20.0,470000.0,昭和57年,27.0,1982.0,2009
中古マンション等,築地,32000000.0,2111999.0,50.0,640000.0,平成11年,10.0,1999.0,2009
中古マンション等,築地,50000000.0,2538461.0,65.0,769230.0,平成12年,9.0,2000.0,2009
中古マンション等,築地,33000000.0,2419999.0,45.0,733333.0,平成17年,4.0,2005.0,2009
中古マンション等,築地,12000000.0,1980000.0,20.0,600000.0,昭和57年,27.0,1982.0,2009
中古マンション等,築地,16000000.0,2640000.0,20.0,800000.0,平成16年,5.0,2004.0,2009
中古マンション等,築地,18000000.0,2375999.0,25.0,720000.0,平成11年,10.0,1999.0,2009
中古マンション等,築地,42000000.0,2519999.0,55.0,763636.0,平成11年,10.0,1999.0,2009
中古マンション等,築地,40000000.0,2199999.0,60.0,666666.0,平成12年,9.0,2000.0,2009
中古マンション等,築地,22000000.0,2074285.0,35.0,628571.0,昭和54年,30.0,1979.0,2009
中古マンション等,築地,19000000.0,3135000.0,20.0,950000.0,平成13年,8.0,2001.0,2009
中古マンション等,築地,9100000.0,2001999.0,15.0,606666.0,昭和57年,27.0,1982.0,2009
中古マンション等,築地,56000000.0,2639999.0,70.0,800000.0,平成11年,10.0,1999.0,2009
中古マンション等,築地,45000000.0,1187999.0,125.0,360000.0,昭和59年,25.0,1984.0,2009
中古マンション等,築地,46000000.0,2529999.0,60.0,766666.0,平成11年,10.0,1999.0,2009
中古マンション等,築地,5800000.0,1275999.0,15.0,386666.0,昭和54年,30.0,1979.0,2009
中古マンション等,築地,8600000.0,1891999.0,15.0,573333.0,昭和54年,30.0,1979.0,2009
中古マンション等,築地,8900000.0,1957999.0,15.0,593333.0,昭和54年,30.0,1979.0,2009
中古マンション等,築地,10000000.0,1650000.0,20.0,500000.0,昭和54年,30.0,1979.0,2009
中古マンション等,築地,8200000.0,1353000.0,20.0,410000.0,昭和54年,30.0,1979.0,2009
中古マンション等,築地,10000000.0,942857.0,35.0,285714.0,昭和47年,37.0,1972.0,2009
中古マンション等,築地,8000000.0,1320000.0,20.0,400000.0,昭和57年,27.0,1982.0,2009
中古マンション等,月島,7300000.0,1605999.0,15.0,486666.0,昭和49年,35.0,1974.0,2009
中古マンション等,月島,50000000.0,2357142.0,70.0,714285.0,平成13年,8.0,2001.0,2009
中古マンション等,月島,8000000.0,1055999.0,25.0,320000.0,昭和49年,35.0,1974.0,2009
中古マンション等,月島,25000000.0,1499999.0,55.0,454545.0,昭和54年,30.0,1979.0,2009
中古マンション等,月島,9500000.0,1253999.0,25.0,380000.0,昭和49年,35.0,1974.0,2009
中古マンション等,月島,42000000.0,1979999.0,70.0,600000.0,平成13年,8.0,2001.0,2009
中古マンション等,月島,10000000.0,825000.0,40.0,250000.0,昭和46年,38.0,1971.0,2009
中古マンション等,月島,31000000.0,2273333.0,45.0,688888.0,平成12年,9.0,2000.0,2009
中古マンション等,月島,35000000.0,2309999.0,50.0,700000.0,平成11年,10.0,1999.0,2009
中古マンション等,月島,60000000.0,2639999.0,75.0,800000.0,平成15年,6.0,2003.0,2009
中古マンション等,月島,12000000.0,1980000.0,20.0,600000.0,平成12年,9.0,2000.0,2009
中古マンション等,月島,13000000.0,1072500.0,40.0,325000.0,昭和46年,38.0,1971.0,2009
中古マンション等,月島,57000000.0,2507999.0,75.0,760000.0,平成15年,6.0,2003.0,2009
中古マンション等,月島,40000000.0,2199999.0,60.0,666666.0,平成13年,8.0,2001.0,2009
中古マンション等,月島,58000000.0,2551999.0,75.0,773333.0,平成14年,7.0,2002.0,2009
中古マンション等,月島,32000000.0,2111999.0,50.0,640000.0,平成9年,12.0,1997.0,2009
中古マンション等,月島,78000000.0,2709473.0,95.0,821052.0,平成15年,6.0,2003.0,2009
中古マンション等,佃,210000000.0,6026086.0,115.0,1826086.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,27000000.0,2227500.0,40.0,675000.0,平成5年,16.0,1993.0,2009
中古マンション等,佃,100000000.0,4125000.0,80.0,1250000.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,5700000.0,752399.0,25.0,228000.0,昭和48年,36.0,1973.0,2009
中古マンション等,佃,7900000.0,1042799.0,25.0,316000.0,昭和48年,36.0,1973.0,2009
中古マンション等,佃,70000000.0,2887500.0,80.0,875000.0,平成16年,5.0,2004.0,2009
中古マンション等,佃,110000000.0,4839999.0,75.0,1466666.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,44000000.0,2639999.0,55.0,800000.0,平成5年,16.0,1993.0,2009
中古マンション等,佃,45000000.0,2474999.0,60.0,750000.0,平成5年,16.0,1993.0,2009
中古マンション等,佃,44000000.0,2639999.0,55.0,800000.0,平成5年,16.0,1993.0,2009
中古マンション等,佃,88000000.0,3871999.0,75.0,1173333.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,26000000.0,2859999.0,30.0,866666.0,平成16年,5.0,2004.0,2009
中古マンション等,佃,24000000.0,1583999.0,50.0,480000.0,昭和48年,36.0,1973.0,2009
中古マンション等,佃,47000000.0,2584999.0,60.0,783333.0,平成5年,16.0,1993.0,2009
中古マンション等,佃,8000000.0,527999.0,50.0,160000.0,昭和61年,23.0,1986.0,2009
中古マンション等,佃,35000000.0,2099999.0,55.0,636363.0,平成13年,8.0,2001.0,2009
中古マンション等,佃,57000000.0,2507999.0,75.0,760000.0,平成3年,18.0,1991.0,2009
中古マンション等,佃,17000000.0,2805000.0,20.0,850000.0,平成16年,5.0,2004.0,2009
中古マンション等,佃,31000000.0,2045999.0,50.0,620000.0,平成15年,6.0,2003.0,2009
中古マンション等,佃,74000000.0,2872941.0,85.0,870588.0,平成14年,7.0,2002.0,2009
中古マンション等,佃,94000000.0,3649411.0,85.0,1105882.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,79000000.0,3475999.0,75.0,1053333.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,42000000.0,2519999.0,55.0,763636.0,平成3年,18.0,1991.0,2009
中古マンション等,佃,13000000.0,2145000.0,20.0,650000.0,平成15年,6.0,2003.0,2009
中古マンション等,佃,19000000.0,3135000.0,20.0,950000.0,平成15年,6.0,2003.0,2009
中古マンション等,佃,72000000.0,2970000.0,80.0,900000.0,平成16年,5.0,2004.0,2009
中古マンション等,佃,74000000.0,3488571.0,70.0,1057142.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,95000000.0,3918750.0,80.0,1187500.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,94000000.0,3877500.0,80.0,1175000.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,73000000.0,2676666.0,90.0,811111.0,平成17年,4.0,2005.0,2009
中古マンション等,佃,65000000.0,3299999.0,65.0,1000000.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,63000000.0,2771999.0,75.0,840000.0,平成16年,5.0,2004.0,2009
中古マンション等,佃,44000000.0,2639999.0,55.0,800000.0,平成17年,4.0,2005.0,2009
中古マンション等,佃,85000000.0,2804999.0,100.0,850000.0,平成3年,18.0,1991.0,2009
中古マンション等,佃,31000000.0,2557500.0,40.0,775000.0,平成16年,5.0,2004.0,2009
中古マンション等,佃,48000000.0,2879999.0,55.0,872727.0,平成14年,7.0,2002.0,2009
中古マンション等,佃,110000000.0,4033333.0,90.0,1222222.0,平成11年,10.0,1999.0,2009
中古マンション等,佃,50000000.0,2749999.0,60.0,833333.0,平成11年,10.0,1999.0,2009
中古マンション等,日本橋大伝馬町,15000000.0,2475000.0,20.0,750000.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋大伝馬町,24000000.0,2262857.0,35.0,685714.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋大伝馬町,38000000.0,2507999.0,50.0,760000.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋大伝馬町,23000000.0,3035999.0,25.0,920000.0,平成16年,5.0,2004.0,2009
中古マンション等,日本橋蛎殻町,23000000.0,2529999.0,30.0,766666.0,平成17年,4.0,2005.0,2009
中古マンション等,日本橋蛎殻町,47000000.0,3101999.0,50.0,940000.0,平成21年,0.0,2009.0,2009
中古マンション等,日本橋蛎殻町,8800000.0,1452000.0,20.0,440000.0,昭和60年,24.0,1985.0,2009
中古マンション等,日本橋蛎殻町,7200000.0,791999.0,30.0,240000.0,昭和57年,27.0,1982.0,2009
中古マンション等,日本橋蛎殻町,14000000.0,3079999.0,15.0,933333.0,平成11年,10.0,1999.0,2009
中古マンション等,日本橋蛎殻町,29000000.0,2126666.0,45.0,644444.0,平成17年,4.0,2005.0,2009
中古マンション等,日本橋蛎殻町,25000000.0,2357142.0,35.0,714285.0,平成17年,4.0,2005.0,2009
中古マンション等,日本橋蛎殻町,9200000.0,1518000.0,20.0,460000.0,昭和60年,24.0,1985.0,2009
中古マンション等,日本橋蛎殻町,14000000.0,2310000.0,20.0,700000.0,平成16年,5.0,2004.0,2009
中古マンション等,日本橋蛎殻町,49000000.0,2309999.0,70.0,700000.0,平成17年,4.0,2005.0,2009
中古マンション等,日本橋蛎殻町,46000000.0,3035999.0,50.0,920000.0,平成21年,0.0,2009.0,2009
中古マンション等,日本橋蛎殻町,36000000.0,2970000.0,40.0,900000.0,平成21年,0.0,2009.0,2009
中古マンション等,日本橋蛎殻町,19000000.0,3135000.0,20.0,950000.0,平成16年,5.0,2004.0,2009
中古マンション等,日本橋蛎殻町,53000000.0,2498571.0,70.0,757142.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋蛎殻町,30000000.0,2828571.0,35.0,857142.0,平成21年,0.0,2009.0,2009
中古マンション等,日本橋蛎殻町,35000000.0,2099999.0,55.0,636363.0,昭和62年,22.0,1987.0,2009
中古マンション等,日本橋蛎殻町,9500000.0,1567500.0,20.0,475000.0,昭和60年,24.0,1985.0,2009
中古マンション等,日本橋蛎殻町,15000000.0,2475000.0,20.0,750000.0,平成17年,4.0,2005.0,2009
中古マンション等,日本橋蛎殻町,19000000.0,3135000.0,20.0,950000.0,平成17年,4.0,2005.0,2009
中古マンション等,日本橋蛎殻町,30000000.0,1979999.0,50.0,600000.0,平成12年,9.0,2000.0,2009
中古マンション等,日本橋蛎殻町,17000000.0,1602857.0,35.0,485714.0,昭和53年,31.0,1978.0,2009
中古マンション等,日本橋蛎殻町,35000000.0,3299999.0,35.0,1000000.0,平成21年,0.0,2009.0,2009
中古マンション等,日本橋蛎殻町,41000000.0,2459999.0,55.0,745454.0,平成17年,4.0,2005.0,2009
中古マンション等,日本橋蛎殻町,22000000.0,1613333.0,45.0,488888.0,平成17年,4.0,2005.0,2009
中古マンション等,日本橋蛎殻町,19000000.0,3135000.0,20.0,950000.0,平成18年,3.0,2006.0,2009
中古マンション等,日本橋蛎殻町,25000000.0,1649999.0,50.0,500000.0,昭和54年,30.0,1979.0,2009
中古マンション等,日本橋蛎殻町,9000000.0,1485000.0,20.0,450000.0,昭和57年,27.0,1982.0,2009
中古マンション等,日本橋蛎殻町,6600000.0,1451999.0,15.0,440000.0,昭和54年,30.0,1979.0,2009
中古マンション等,日本橋蛎殻町,14000000.0,2310000.0,20.0,700000.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋蛎殻町,19000000.0,3135000.0,20.0,950000.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋兜町,20000000.0,1650000.0,40.0,500000.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋兜町,15000000.0,3299999.0,15.0,1000000.0,平成15年,6.0,2003.0,2009
中古マンション等,日本橋兜町,19000000.0,2507999.0,25.0,760000.0,平成17年,4.0,2005.0,2009
中古マンション等,日本橋兜町,8000000.0,1759999.0,15.0,533333.0,昭和55年,29.0,1980.0,2009
中古マンション等,日本橋兜町,9400000.0,2067999.0,15.0,626666.0,昭和55年,29.0,1980.0,2009
中古マンション等,日本橋兜町,8700000.0,1148399.0,25.0,348000.0,昭和55年,29.0,1980.0,2009
中古マンション等,日本橋兜町,9800000.0,2155999.0,15.0,653333.0,昭和55年,29.0,1980.0,2009
中古マンション等,日本橋茅場町,19000000.0,1567500.0,40.0,475000.0,昭和58年,26.0,1983.0,2009
中古マンション等,日本橋茅場町,9800000.0,1617000.0,20.0,490000.0,昭和58年,26.0,1983.0,2009
中古マンション等,日本橋茅場町,7500000.0,1237500.0,20.0,375000.0,昭和58年,26.0,1983.0,2009
中古マンション等,日本橋茅場町,30000000.0,2199999.0,45.0,666666.0,平成12年,9.0,2000.0,2009
中古マンション等,日本橋茅場町,16000000.0,2111999.0,25.0,640000.0,平成12年,9.0,2000.0,2009
中古マンション等,日本橋小網町,33000000.0,2177999.0,50.0,660000.0,平成15年,6.0,2003.0,2009
中古マンション等,日本橋小網町,17000000.0,2243999.0,25.0,680000.0,平成15年,6.0,2003.0,2009
中古マンション等,日本橋小舟町,7000000.0,1539999.0,15.0,466666.0,昭和57年,27.0,1982.0,2009
中古マンション等,日本橋小舟町,12000000.0,2639999.0,15.0,800000.0,平成13年,8.0,2001.0,2009
中古マンション等,日本橋小舟町,42000000.0,2519999.0,55.0,763636.0,平成17年,4.0,2005.0,2009
中古マンション等,日本橋小舟町,15000000.0,1979999.0,25.0,600000.0,平成12年,9.0,2000.0,2009
中古マンション等,日本橋小舟町,26000000.0,2145000.0,40.0,650000.0,平成13年,8.0,2001.0,2009
中古マンション等,日本橋小舟町,30000000.0,2199999.0,45.0,666666.0,平成12年,9.0,2000.0,2009
中古マンション等,日本橋富沢町,18000000.0,2970000.0,20.0,900000.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋富沢町,20000000.0,3300000.0,20.0,1000000.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋富沢町,14000000.0,2310000.0,20.0,700000.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋富沢町,50000000.0,2749999.0,60.0,833333.0,平成18年,3.0,2006.0,2009
中古マンション等,日本橋中洲,16000000.0,1173333.0,45.0,355555.0,昭和54年,30.0,1979.0,2009
中古マンション等,日本橋中洲,19000000.0,2089999.0,30.0,633333.0,平成15年,6.0,2003.0,2009
中古マンション等,日本橋中洲,28000000.0,1539999.0,60.0,466666.0,昭和51年,33.0,1976.0,2009
中古マンション等,日本橋中洲,34000000.0,1402500.0,80.0,425000.0,昭和58年,26.0,1983.0,2009
中古マンション等,日本橋中洲,34000000.0,2243999.0,50.0,680000.0,平成10年,11.0,1998.0,2009
中古マンション等,日本橋中洲,22000000.0,1451999.0,50.0,440000.0,昭和55年,29.0,1980.0,2009
中古マンション等,日本橋中洲,14000000.0,923999.0,50.0,280000.0,昭和54年,30.0,1979.0,2009
中古マンション等,日本橋中洲,22000000.0,2074285.0,35.0,628571.0,平成15年,6.0,2003.0,2009
中古マンション等,日本橋中洲,20000000.0,1466666.0,45.0,444444.0,昭和54年,30.0,1979.0,2009
中古マンション等,日本橋中洲,33000000.0,1979999.0,55.0,600000.0,平成10年,11.0,1998.0,2009
中古マンション等,日本橋中洲,19000000.0,1567500.0,40.0,475000.0,平成7年,14.0,1995.0,2009
中古マンション等,日本橋中洲,7700000.0,846999.0,30.0,256666.0,昭和55年,29.0,1980.0,2009
中古マンション等,日本橋中洲,15000000.0,1649999.0,30.0,500000.0,昭和51年,33.0,1976.0,2009
中古マンション等,日本橋人形町,36000000.0,2639999.0,45.0,800000.0,平成19年,2.0,2007.0,2009
中古マンション等,日本橋人形町,15000000.0,2475000.0,20.0,750000.0,平成14年,7.0,2002.0,2009
中古マンション等,日本橋人形町,14000000.0,2310000.0,20.0,700000.0,平成15年,6.0,2003.0,2009
中古マンション等,日本橋人形町,17000000.0,2805000.0,20.0,850000.0,平成14年,7.0,2002.0,2009
