種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
中古マンション等,勝どき,45000000.0,1979999.0,75.0,600000.0,平成12年,14.0,2000.0,2014
中古マンション等,勝どき,77000000.0,3909230.0,65.0,1184615.0,平成22年,4.0,2010.0,2014
中古マンション等,勝どき,110000000.0,3156521.0,115.0,956521.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,20000000.0,3300000.0,20.0,1000000.0,平成14年,12.0,2002.0,2014
中古マンション等,勝どき,79000000.0,4010769.0,65.0,1215384.0,平成22年,4.0,2010.0,2014
中古マンション等,勝どき,56000000.0,2843076.0,65.0,861538.0,平成19年,7.0,2007.0,2014
中古マンション等,勝どき,33000000.0,2722500.0,40.0,825000.0,昭和50年,39.0,1975.0,2014
中古マンション等,勝どき,64000000.0,3017142.0,70.0,914285.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,140000000.0,4863157.0,95.0,1473684.0,平成22年,4.0,2010.0,2014
中古マンション等,勝どき,74000000.0,3756923.0,65.0,1138461.0,平成22年,4.0,2010.0,2014
中古マンション等,勝どき,92000000.0,3571764.0,85.0,1082352.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,77000000.0,3909230.0,65.0,1184615.0,平成22年,4.0,2010.0,2014
中古マンション等,勝どき,21000000.0,3465000.0,20.0,1050000.0,平成18年,8.0,2006.0,2014
中古マンション等,勝どき,13000000.0,714999.0,60.0,216666.0,昭和48年,41.0,1973.0,2014
中古マンション等,勝どき,54000000.0,2741538.0,65.0,830769.0,平成19年,7.0,2007.0,2014
中古マンション等,勝どき,120000000.0,3599999.0,110.0,1090909.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,45000000.0,2474999.0,60.0,750000.0,平成12年,14.0,2000.0,2014
中古マンション等,勝どき,72000000.0,3394285.0,70.0,1028571.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,40000000.0,1885714.0,70.0,571428.0,平成14年,12.0,2002.0,2014
中古マンション等,勝どき,63000000.0,2771999.0,75.0,840000.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,26000000.0,1559999.0,55.0,472727.0,平成11年,15.0,1999.0,2014
中古マンション等,勝どき,26000000.0,1906666.0,45.0,577777.0,昭和50年,39.0,1975.0,2014
中古マンション等,勝どき,71000000.0,3123999.0,75.0,946666.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,6500000.0,1429999.0,15.0,433333.0,昭和50年,39.0,1975.0,2014
中古マンション等,勝どき,35000000.0,2887500.0,40.0,875000.0,平成19年,7.0,2007.0,2014
中古マンション等,勝どき,16000000.0,1508571.0,35.0,457142.0,昭和48年,41.0,1973.0,2014
中古マンション等,勝どき,43000000.0,2579999.0,55.0,781818.0,平成19年,7.0,2007.0,2014
中古マンション等,勝どき,68000000.0,3452307.0,65.0,1046153.0,平成22年,4.0,2010.0,2014
中古マンション等,勝どき,96000000.0,3519999.0,90.0,1066666.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,76000000.0,2950588.0,85.0,894117.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,85000000.0,2952631.0,95.0,894736.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,63000000.0,3198461.0,65.0,969230.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,49000000.0,2487692.0,65.0,753846.0,平成24年,2.0,2012.0,2014
中古マンション等,勝どき,16000000.0,1759999.0,30.0,533333.0,昭和48年,41.0,1973.0,2014
中古マンション等,勝どき,120000000.0,3599999.0,110.0,1090909.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,140000000.0,3553846.0,130.0,1076923.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,50000000.0,2538461.0,65.0,769230.0,平成19年,7.0,2007.0,2014
中古マンション等,勝どき,57000000.0,3419999.0,55.0,1036363.0,平成22年,4.0,2010.0,2014
中古マンション等,勝どき,65000000.0,3064285.0,70.0,928571.0,平成22年,4.0,2010.0,2014
中古マンション等,勝どき,100000000.0,3473684.0,95.0,1052631.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,70000000.0,4199999.0,55.0,1272727.0,平成22年,4.0,2010.0,2014
中古マンション等,勝どき,82000000.0,3382500.0,80.0,1025000.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,130000000.0,3431999.0,125.0,1040000.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,89000000.0,3263333.0,90.0,988888.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,40000000.0,2199999.0,60.0,666666.0,平成15年,11.0,2003.0,2014
中古マンション等,勝どき,19000000.0,3135000.0,20.0,950000.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,20000000.0,3300000.0,20.0,1000000.0,平成15年,11.0,2003.0,2014
中古マンション等,勝どき,35000000.0,2309999.0,50.0,700000.0,平成15年,11.0,2003.0,2014
中古マンション等,勝どき,14000000.0,2310000.0,20.0,700000.0,平成14年,12.0,2002.0,2014
中古マンション等,勝どき,59000000.0,3244999.0,60.0,983333.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,87000000.0,2496521.0,115.0,756521.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,32000000.0,2111999.0,50.0,640000.0,平成15年,11.0,2003.0,2014
中古マンション等,勝どき,14000000.0,1155000.0,40.0,350000.0,昭和50年,39.0,1975.0,2014
中古マンション等,勝どき,110000000.0,2903999.0,125.0,880000.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,59000000.0,2433750.0,80.0,737500.0,平成12年,14.0,2000.0,2014
中古マンション等,勝どき,5900000.0,1297999.0,15.0,393333.0,昭和49年,40.0,1974.0,2014
中古マンション等,勝どき,7800000.0,643500.0,40.0,195000.0,昭和48年,41.0,1973.0,2014
中古マンション等,勝どき,41000000.0,2459999.0,55.0,745454.0,平成12年,14.0,2000.0,2014
中古マンション等,勝どき,110000000.0,3299999.0,110.0,1000000.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,74000000.0,3488571.0,70.0,1057142.0,平成22年,4.0,2010.0,2014
中古マンション等,勝どき,23000000.0,1517999.0,50.0,460000.0,昭和59年,30.0,1984.0,2014
中古マンション等,勝どき,26000000.0,2145000.0,40.0,650000.0,平成24年,2.0,2012.0,2014
中古マンション等,勝どき,38000000.0,2279999.0,55.0,690909.0,平成9年,17.0,1997.0,2014
中古マンション等,勝どき,18000000.0,2970000.0,20.0,900000.0,平成14年,12.0,2002.0,2014
中古マンション等,勝どき,61000000.0,2683999.0,75.0,813333.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,20000000.0,3300000.0,20.0,1000000.0,昭和50年,39.0,1975.0,2014
中古マンション等,勝どき,26000000.0,2145000.0,40.0,650000.0,昭和50年,39.0,1975.0,2014
中古マンション等,勝どき,59000000.0,2595999.0,75.0,786666.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,92000000.0,3373333.0,90.0,1022222.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,68000000.0,2493333.0,90.0,755555.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,15000000.0,2475000.0,20.0,750000.0,平成14年,12.0,2002.0,2014
中古マンション等,勝どき,73000000.0,2834117.0,85.0,858823.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,11000000.0,1815000.0,20.0,550000.0,昭和56年,33.0,1981.0,2014
中古マンション等,勝どき,77000000.0,3176250.0,80.0,962500.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,74000000.0,3052500.0,80.0,925000.0,平成20年,6.0,2008.0,2014
中古マンション等,勝どき,16000000.0,2640000.0,20.0,800000.0,平成14年,12.0,2002.0,2014
中古マンション等,銀座,74000000.0,4069999.0,60.0,1233333.0,平成16年,10.0,2004.0,2014
中古マンション等,銀座,28000000.0,3079999.0,30.0,933333.0,平成16年,10.0,2004.0,2014
中古マンション等,銀座,47000000.0,4431428.0,35.0,1342857.0,平成19年,7.0,2007.0,2014
中古マンション等,銀座,40000000.0,3771428.0,35.0,1142857.0,平成19年,7.0,2007.0,2014
中古マンション等,銀座,30000000.0,4950000.0,20.0,1500000.0,平成19年,7.0,2007.0,2014
中古マンション等,銀座,31000000.0,5115000.0,20.0,1550000.0,平成19年,7.0,2007.0,2014
中古マンション等,銀座,28000000.0,4620000.0,20.0,1400000.0,平成19年,7.0,2007.0,2014
中古マンション等,銀座,45000000.0,2969999.0,50.0,900000.0,平成11年,15.0,1999.0,2014
中古マンション等,銀座,22000000.0,3630000.0,20.0,1100000.0,平成11年,15.0,1999.0,2014
中古マンション等,銀座,39000000.0,2859999.0,45.0,866666.0,平成16年,10.0,2004.0,2014
中古マンション等,銀座,26000000.0,4290000.0,20.0,1300000.0,平成17年,9.0,2005.0,2014
中古マンション等,銀座,26000000.0,3431999.0,25.0,1040000.0,平成16年,10.0,2004.0,2014
中古マンション等,銀座,34000000.0,3739999.0,30.0,1133333.0,平成16年,10.0,2004.0,2014
中古マンション等,銀座,28000000.0,3695999.0,25.0,1120000.0,平成16年,10.0,2004.0,2014
中古マンション等,銀座,28000000.0,3695999.0,25.0,1120000.0,平成16年,10.0,2004.0,2014
中古マンション等,銀座,32000000.0,4223999.0,25.0,1280000.0,平成16年,10.0,2004.0,2014
中古マンション等,銀座,22000000.0,3630000.0,20.0,1100000.0,平成15年,11.0,2003.0,2014
中古マンション等,銀座,24000000.0,3167999.0,25.0,960000.0,平成17年,9.0,2005.0,2014
中古マンション等,銀座,39000000.0,2339999.0,55.0,709090.0,平成15年,11.0,2003.0,2014
中古マンション等,銀座,35000000.0,3299999.0,35.0,1000000.0,平成16年,10.0,2004.0,2014
中古マンション等,銀座,50000000.0,4125000.0,40.0,1250000.0,平成14年,12.0,2002.0,2014
中古マンション等,新川,7100000.0,669428.0,35.0,202857.0,昭和53年,36.0,1978.0,2014
中古マンション等,新川,9500000.0,1567500.0,20.0,475000.0,昭和52年,37.0,1977.0,2014
中古マンション等,新川,18000000.0,2970000.0,20.0,900000.0,平成11年,15.0,1999.0,2014
中古マンション等,新川,21000000.0,3465000.0,20.0,1050000.0,平成13年,13.0,2001.0,2014
中古マンション等,新川,8500000.0,1869999.0,15.0,566666.0,昭和49年,40.0,1974.0,2014
中古マンション等,新川,16000000.0,2640000.0,20.0,800000.0,平成11年,15.0,1999.0,2014
中古マンション等,新川,3200000.0,703999.0,15.0,213333.0,昭和52年,37.0,1977.0,2014
中古マンション等,新川,15000000.0,1979999.0,25.0,600000.0,平成11年,15.0,1999.0,2014
中古マンション等,新川,14000000.0,3079999.0,15.0,933333.0,平成11年,15.0,1999.0,2014
中古マンション等,新川,47000000.0,2386153.0,65.0,723076.0,平成15年,11.0,2003.0,2014
中古マンション等,新川,34000000.0,2039999.0,55.0,618181.0,平成11年,15.0,1999.0,2014
中古マンション等,新川,22000000.0,3630000.0,20.0,1100000.0,平成13年,13.0,2001.0,2014
中古マンション等,新川,17000000.0,2805000.0,20.0,850000.0,平成11年,15.0,1999.0,2014
中古マンション等,新川,96000000.0,3167999.0,100.0,960000.0,平成23年,3.0,2011.0,2014
中古マンション等,新川,15000000.0,2475000.0,20.0,750000.0,平成13年,13.0,2001.0,2014
中古マンション等,新川,7400000.0,1627999.0,15.0,493333.0,昭和52年,37.0,1977.0,2014
中古マンション等,新川,18000000.0,2375999.0,25.0,720000.0,平成11年,15.0,1999.0,2014
中古マンション等,新川,16000000.0,2640000.0,20.0,800000.0,平成11年,15.0,1999.0,2014
中古マンション等,新川,13000000.0,1429999.0,30.0,433333.0,昭和57年,32.0,1982.0,2014
中古マンション等,新川,19000000.0,3135000.0,20.0,950000.0,平成11年,15.0,1999.0,2014
中古マンション等,新川,16000000.0,1759999.0,30.0,533333.0,昭和56年,33.0,1981.0,2014
中古マンション等,新川,18000000.0,2970000.0,20.0,900000.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,37000000.0,3488571.0,35.0,1057142.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,40000000.0,2933333.0,45.0,888888.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,33000000.0,2722500.0,40.0,825000.0,平成17年,9.0,2005.0,2014
中古マンション等,新川,28000000.0,2639999.0,35.0,800000.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,19000000.0,3135000.0,20.0,950000.0,平成14年,12.0,2002.0,2014
中古マンション等,新川,34000000.0,3205714.0,35.0,971428.0,平成17年,9.0,2005.0,2014
中古マンション等,新川,27000000.0,2545714.0,35.0,771428.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,28000000.0,2639999.0,35.0,800000.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,19000000.0,3135000.0,20.0,950000.0,平成14年,12.0,2002.0,2014
中古マンション等,新川,56000000.0,2639999.0,70.0,800000.0,平成17年,9.0,2005.0,2014
中古マンション等,新川,48000000.0,2436923.0,65.0,738461.0,平成13年,13.0,2001.0,2014
中古マンション等,新川,40000000.0,2933333.0,45.0,888888.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,50000000.0,2357142.0,70.0,714285.0,平成17年,9.0,2005.0,2014
中古マンション等,新川,13000000.0,1715999.0,25.0,520000.0,平成13年,13.0,2001.0,2014
中古マンション等,新川,34000000.0,2493333.0,45.0,755555.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,20000000.0,3300000.0,20.0,1000000.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,36000000.0,2375999.0,50.0,720000.0,平成9年,17.0,1997.0,2014
中古マンション等,新川,27000000.0,2227500.0,40.0,675000.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,34000000.0,2243999.0,50.0,680000.0,平成17年,9.0,2005.0,2014
中古マンション等,新川,36000000.0,3959999.0,30.0,1200000.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,48000000.0,2639999.0,60.0,800000.0,平成17年,9.0,2005.0,2014
中古マンション等,新川,22000000.0,3630000.0,20.0,1100000.0,平成18年,8.0,2006.0,2014
中古マンション等,新川,25000000.0,2749999.0,30.0,833333.0,平成26年,0.0,2014.0,2014
中古マンション等,新川,13000000.0,2145000.0,20.0,650000.0,昭和57年,32.0,1982.0,2014
中古マンション等,新川,22000000.0,2903999.0,25.0,880000.0,平成15年,11.0,2003.0,2014
中古マンション等,新川,25000000.0,1649999.0,50.0,500000.0,平成13年,13.0,2001.0,2014
中古マンション等,新川,37000000.0,2441999.0,50.0,740000.0,平成9年,17.0,1997.0,2014
中古マンション等,新川,37000000.0,3488571.0,35.0,1057142.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,35000000.0,3849999.0,30.0,1166666.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,36000000.0,3959999.0,30.0,1200000.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,40000000.0,2933333.0,45.0,888888.0,平成16年,10.0,2004.0,2014
中古マンション等,新川,50000000.0,2357142.0,70.0,714285.0,平成17年,9.0,2005.0,2014
中古マンション等,新富,48000000.0,2879999.0,55.0,872727.0,平成14年,12.0,2002.0,2014
中古マンション等,新富,41000000.0,3006666.0,45.0,911111.0,平成13年,13.0,2001.0,2014
中古マンション等,新富,23000000.0,3035999.0,25.0,920000.0,平成11年,15.0,1999.0,2014
中古マンション等,新富,52000000.0,3119999.0,55.0,945454.0,平成25年,1.0,2013.0,2014
中古マンション等,新富,55000000.0,3299999.0,55.0,1000000.0,平成25年,1.0,2013.0,2014
中古マンション等,新富,56000000.0,3359999.0,55.0,1018181.0,平成24年,2.0,2012.0,2014
中古マンション等,新富,46000000.0,3373333.0,45.0,1022222.0,平成25年,1.0,2013.0,2014
中古マンション等,新富,60000000.0,3046153.0,65.0,923076.0,平成13年,13.0,2001.0,2014
中古マンション等,新富,52000000.0,3119999.0,55.0,945454.0,平成23年,3.0,2011.0,2014
中古マンション等,新富,56000000.0,3359999.0,55.0,1018181.0,平成25年,1.0,2013.0,2014
中古マンション等,新富,58000000.0,3479999.0,55.0,1054545.0,平成25年,1.0,2013.0,2014
中古マンション等,新富,130000000.0,5047058.0,85.0,1529411.0,平成25年,1.0,2013.0,2014
中古マンション等,新富,49000000.0,2939999.0,55.0,890909.0,平成25年,1.0,2013.0,2014
中古マンション等,新富,40000000.0,2933333.0,45.0,888888.0,平成25年,1.0,2013.0,2014
中古マンション等,新富,43000000.0,3153333.0,45.0,955555.0,平成25年,1.0,2013.0,2014
中古マンション等,新富,39000000.0,2859999.0,45.0,866666.0,平成25年,1.0,2013.0,2014
中古マンション等,新富,45000000.0,3299999.0,45.0,1000000.0,平成25年,1.0,2013.0,2014
中古マンション等,築地,83000000.0,3043333.0,90.0,922222.0,平成17年,9.0,2005.0,2014
中古マンション等,築地,13000000.0,1225714.0,35.0,371428.0,昭和46年,43.0,1971.0,2014
中古マンション等,築地,18000000.0,2970000.0,20.0,900000.0,平成16年,10.0,2004.0,2014
中古マンション等,築地,36000000.0,2970000.0,40.0,900000.0,平成16年,10.0,2004.0,2014
中古マンション等,築地,28000000.0,1847999.0,50.0,560000.0,昭和46年,43.0,1971.0,2014
中古マンション等,築地,19000000.0,3135000.0,20.0,950000.0,平成12年,14.0,2000.0,2014
中古マンション等,築地,18000000.0,3959999.0,15.0,1200000.0,平成14年,12.0,2002.0,2014
中古マンション等,築地,21000000.0,1539999.0,45.0,466666.0,昭和57年,32.0,1982.0,2014
中古マンション等,築地,20000000.0,3300000.0,20.0,1000000.0,平成19年,7.0,2007.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,20000000.0,3300000.0,20.0,1000000.0,平成12年,14.0,2000.0,2014
中古マンション等,築地,18000000.0,3959999.0,15.0,1200000.0,平成14年,12.0,2002.0,2014
中古マンション等,築地,23000000.0,1897500.0,40.0,575000.0,昭和56年,33.0,1981.0,2014
中古マンション等,築地,20000000.0,3300000.0,20.0,1000000.0,平成12年,14.0,2000.0,2014
中古マンション等,築地,35000000.0,3849999.0,30.0,1166666.0,平成19年,7.0,2007.0,2014
中古マンション等,築地,36000000.0,3959999.0,30.0,1200000.0,平成19年,7.0,2007.0,2014
中古マンション等,築地,42000000.0,2132307.0,65.0,646153.0,昭和56年,33.0,1981.0,2014
中古マンション等,築地,21000000.0,3465000.0,20.0,1050000.0,平成17年,9.0,2005.0,2014
中古マンション等,築地,56000000.0,2843076.0,65.0,861538.0,平成17年,9.0,2005.0,2014
中古マンション等,築地,56000000.0,2639999.0,70.0,800000.0,平成17年,9.0,2005.0,2014
中古マンション等,築地,44000000.0,2639999.0,55.0,800000.0,平成24年,2.0,2012.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,40000000.0,2639999.0,50.0,800000.0,平成19年,7.0,2007.0,2014
中古マンション等,築地,14000000.0,3079999.0,15.0,933333.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,11000000.0,1451999.0,25.0,440000.0,平成11年,15.0,1999.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,18000000.0,3959999.0,15.0,1200000.0,平成14年,12.0,2002.0,2014
中古マンション等,築地,10000000.0,1650000.0,20.0,500000.0,昭和57年,32.0,1982.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,34000000.0,2493333.0,45.0,755555.0,平成17年,9.0,2005.0,2014
中古マンション等,築地,14000000.0,3079999.0,15.0,933333.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,55000000.0,2792307.0,65.0,846153.0,平成16年,10.0,2004.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,17000000.0,2805000.0,20.0,850000.0,平成17年,9.0,2005.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,18000000.0,3959999.0,15.0,1200000.0,平成14年,12.0,2002.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,66000000.0,3350769.0,65.0,1015384.0,平成26年,0.0,2014.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和61年,28.0,1986.0,2014
中古マンション等,築地,60000000.0,3046153.0,65.0,923076.0,平成26年,0.0,2014.0,2014
中古マンション等,築地,59000000.0,2995384.0,65.0,907692.0,平成26年,0.0,2014.0,2014
中古マンション等,築地,9300000.0,2045999.0,15.0,620000.0,昭和54年,35.0,1979.0,2014
中古マンション等,築地,13000000.0,2859999.0,15.0,866666.0,昭和54年,35.0,1979.0,2014
中古マンション等,築地,17000000.0,1869999.0,30.0,566666.0,昭和47年,42.0,1972.0,2014
中古マンション等,築地,22000000.0,3630000.0,20.0,1100000.0,平成16年,10.0,2004.0,2014
中古マンション等,築地,10000000.0,2199999.0,15.0,666666.0,昭和54年,35.0,1979.0,2014
中古マンション等,築地,20000000.0,4399999.0,15.0,1333333.0,平成16年,10.0,2004.0,2014
中古マンション等,月島,28000000.0,2053333.0,45.0,622222.0,昭和46年,43.0,1971.0,2014
中古マンション等,月島,27000000.0,1781999.0,50.0,540000.0,昭和54年,35.0,1979.0,2014
中古マンション等,月島,20000000.0,1466666.0,45.0,444444.0,昭和46年,43.0,1971.0,2014
中古マンション等,月島,5900000.0,1297999.0,15.0,393333.0,昭和49年,40.0,1974.0,2014
中古マンション等,月島,24000000.0,1759999.0,45.0,533333.0,昭和46年,43.0,1971.0,2014
中古マンション等,月島,42000000.0,2771999.0,50.0,840000.0,平成16年,10.0,2004.0,2014
中古マンション等,月島,52000000.0,2859999.0,60.0,866666.0,平成13年,13.0,2001.0,2014
中古マンション等,月島,34000000.0,2805000.0,40.0,850000.0,平成16年,10.0,2004.0,2014
中古マンション等,月島,34000000.0,2039999.0,55.0,618181.0,平成7年,19.0,1995.0,2014
中古マンション等,月島,40000000.0,2639999.0,50.0,800000.0,平成20年,6.0,2008.0,2014
中古マンション等,月島,23000000.0,2529999.0,30.0,766666.0,平成8年,18.0,1996.0,2014
中古マンション等,月島,22000000.0,1613333.0,45.0,488888.0,昭和46年,43.0,1971.0,2014
中古マンション等,月島,28000000.0,2639999.0,35.0,800000.0,平成13年,13.0,2001.0,2014
中古マンション等,月島,57000000.0,2507999.0,75.0,760000.0,平成14年,12.0,2002.0,2014
中古マンション等,月島,45000000.0,2121428.0,70.0,642857.0,昭和59年,30.0,1984.0,2014
中古マンション等,月島,22000000.0,2419999.0,30.0,733333.0,平成10年,16.0,1998.0,2014
中古マンション等,月島,18000000.0,1979999.0,30.0,600000.0,昭和46年,43.0,1971.0,2014
中古マンション等,月島,67000000.0,2601176.0,85.0,788235.0,平成15年,11.0,2003.0,2014
中古マンション等,月島,45000000.0,2474999.0,60.0,750000.0,平成15年,11.0,2003.0,2014
中古マンション等,月島,19000000.0,3135000.0,20.0,950000.0,平成14年,12.0,2002.0,2014
中古マンション等,佃,40000000.0,2399999.0,55.0,727272.0,平成3年,23.0,1991.0,2014
中古マンション等,佃,120000000.0,4168421.0,95.0,1263157.0,平成11年,15.0,1999.0,2014
中古マンション等,佃,57000000.0,2687142.0,70.0,814285.0,平成5年,21.0,1993.0,2014
中古マンション等,佃,28000000.0,3079999.0,30.0,933333.0,平成16年,10.0,2004.0,2014
中古マンション等,佃,51000000.0,3059999.0,55.0,927272.0,平成16年,10.0,2004.0,2014
中古マンション等,佃,49000000.0,2939999.0,55.0,890909.0,平成18年,8.0,2006.0,2014
