種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
中古マンション等,勝どき,58000000.0,3479999.0,55.0,1054545.0,平成22年,8.0,2010.0,2018
中古マンション等,勝どき,55000000.0,3024999.0,60.0,916666.0,平成24年,6.0,2012.0,2018
中古マンション等,勝どき,50000000.0,2999999.0,55.0,909090.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,53000000.0,2690769.0,65.0,815384.0,平成19年,11.0,2007.0,2018
中古マンション等,勝どき,59000000.0,2163333.0,90.0,655555.0,平成28年,2.0,2016.0,2018
中古マンション等,勝どき,290000000.0,5800000.0,165.0,1757575.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,47000000.0,2584999.0,60.0,783333.0,平成19年,11.0,2007.0,2018
中古マンション等,勝どき,58000000.0,2944615.0,65.0,892307.0,平成12年,18.0,2000.0,2018
中古マンション等,勝どき,18000000.0,1697142.0,35.0,514285.0,昭和48年,45.0,1973.0,2018
中古マンション等,勝どき,21000000.0,4619999.0,15.0,1400000.0,平成15年,15.0,2003.0,2018
中古マンション等,勝どき,220000000.0,5006896.0,145.0,1517241.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,48000000.0,3960000.0,40.0,1200000.0,平成28年,2.0,2016.0,2018
中古マンション等,勝どき,20000000.0,3300000.0,20.0,1000000.0,平成15年,15.0,2003.0,2018
中古マンション等,勝どき,48000000.0,2879999.0,55.0,872727.0,平成15年,15.0,2003.0,2018
中古マンション等,勝どき,97000000.0,3369473.0,95.0,1021052.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,26000000.0,4290000.0,20.0,1300000.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,60000000.0,3046153.0,65.0,923076.0,平成11年,19.0,1999.0,2018
中古マンション等,勝どき,36000000.0,2639999.0,45.0,800000.0,平成24年,6.0,2012.0,2018
中古マンション等,勝どき,150000000.0,5499999.0,90.0,1666666.0,平成22年,8.0,2010.0,2018
中古マンション等,勝どき,72000000.0,3655384.0,65.0,1107692.0,平成28年,2.0,2016.0,2018
中古マンション等,勝どき,25000000.0,4125000.0,20.0,1250000.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,23000000.0,3795000.0,20.0,1150000.0,平成18年,12.0,2006.0,2018
中古マンション等,勝どき,62000000.0,2922857.0,70.0,885714.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,55000000.0,2792307.0,65.0,846153.0,平成19年,11.0,2007.0,2018
中古マンション等,勝どき,46000000.0,3035999.0,50.0,920000.0,平成11年,19.0,1999.0,2018
中古マンション等,勝どき,75000000.0,3299999.0,75.0,1000000.0,平成26年,4.0,2014.0,2018
中古マンション等,勝どき,57000000.0,2893846.0,65.0,876923.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,30000000.0,2475000.0,40.0,750000.0,平成24年,6.0,2012.0,2018
中古マンション等,勝どき,53000000.0,3179999.0,55.0,963636.0,平成19年,11.0,2007.0,2018
中古マンション等,勝どき,60000000.0,3599999.0,55.0,1090909.0,平成22年,8.0,2010.0,2018
中古マンション等,勝どき,110000000.0,3457142.0,105.0,1047619.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,39000000.0,3217500.0,40.0,975000.0,平成24年,6.0,2012.0,2018
中古マンション等,勝どき,72000000.0,3167999.0,75.0,960000.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,72000000.0,2970000.0,80.0,900000.0,平成28年,2.0,2016.0,2018
中古マンション等,勝どき,51000000.0,3059999.0,55.0,927272.0,平成24年,6.0,2012.0,2018
中古マンション等,勝どき,36000000.0,2970000.0,40.0,900000.0,平成24年,6.0,2012.0,2018
中古マンション等,勝どき,22000000.0,3630000.0,20.0,1100000.0,平成19年,11.0,2007.0,2018
中古マンション等,勝どき,43000000.0,2579999.0,55.0,781818.0,平成12年,18.0,2000.0,2018
中古マンション等,勝どき,14000000.0,2310000.0,20.0,700000.0,平成15年,15.0,2003.0,2018
中古マンション等,勝どき,75000000.0,3535714.0,70.0,1071428.0,平成20年,10.0,2008.0,2018
中古マンション等,勝どき,47000000.0,2584999.0,60.0,783333.0,平成12年,18.0,2000.0,2018
中古マンション等,京橋,120000000.0,7919999.0,50.0,2400000.0,平成15年,15.0,2003.0,2018
中古マンション等,京橋,120000000.0,7919999.0,50.0,2400000.0,平成15年,15.0,2003.0,2018
中古マンション等,京橋,130000000.0,8579999.0,50.0,2600000.0,平成15年,15.0,2003.0,2018
中古マンション等,京橋,26000000.0,4290000.0,20.0,1300000.0,平成16年,14.0,2004.0,2018
中古マンション等,銀座,25000000.0,5499999.0,15.0,1666666.0,平成15年,15.0,2003.0,2018
中古マンション等,銀座,13000000.0,2859999.0,15.0,866666.0,昭和56年,37.0,1981.0,2018
中古マンション等,銀座,40000000.0,5279999.0,25.0,1600000.0,平成28年,2.0,2016.0,2018
中古マンション等,銀座,36000000.0,5940000.0,20.0,1800000.0,平成19年,11.0,2007.0,2018
中古マンション等,銀座,52000000.0,4290000.0,40.0,1300000.0,平成19年,11.0,2007.0,2018
中古マンション等,銀座,38000000.0,5015999.0,25.0,1520000.0,平成28年,2.0,2016.0,2018
中古マンション等,銀座,28000000.0,4620000.0,20.0,1400000.0,平成16年,14.0,2004.0,2018
中古マンション等,銀座,82000000.0,4509999.0,60.0,1366666.0,平成24年,6.0,2012.0,2018
中古マンション等,銀座,24000000.0,3960000.0,20.0,1200000.0,平成15年,15.0,2003.0,2018
中古マンション等,銀座,52000000.0,4290000.0,40.0,1300000.0,平成24年,6.0,2012.0,2018
中古マンション等,銀座,27000000.0,4455000.0,20.0,1350000.0,平成17年,13.0,2005.0,2018
中古マンション等,銀座,35000000.0,4619999.0,25.0,1400000.0,平成16年,14.0,2004.0,2018
中古マンション等,銀座,14000000.0,2310000.0,20.0,700000.0,平成17年,13.0,2005.0,2018
中古マンション等,銀座,54000000.0,3563999.0,50.0,1080000.0,平成17年,13.0,2005.0,2018
中古マンション等,銀座,35000000.0,4619999.0,25.0,1400000.0,平成17年,13.0,2005.0,2018
中古マンション等,銀座,42000000.0,3959999.0,35.0,1200000.0,平成17年,13.0,2005.0,2018
中古マンション等,銀座,54000000.0,3959999.0,45.0,1200000.0,平成16年,14.0,2004.0,2018
中古マンション等,銀座,84000000.0,7919999.0,35.0,2400000.0,平成27年,3.0,2015.0,2018
中古マンション等,新川,23000000.0,3795000.0,20.0,1150000.0,平成11年,19.0,1999.0,2018
中古マンション等,新川,14000000.0,2310000.0,20.0,700000.0,昭和52年,41.0,1977.0,2018
中古マンション等,新川,51000000.0,2804999.0,60.0,850000.0,平成23年,7.0,2011.0,2018
中古マンション等,新川,16000000.0,3519999.0,15.0,1066666.0,平成11年,19.0,1999.0,2018
中古マンション等,新川,33000000.0,3629999.0,30.0,1100000.0,平成15年,15.0,2003.0,2018
中古マンション等,新川,52000000.0,2859999.0,60.0,866666.0,平成23年,7.0,2011.0,2018
中古マンション等,新川,56000000.0,2463999.0,75.0,746666.0,平成15年,15.0,2003.0,2018
中古マンション等,新川,32000000.0,4223999.0,25.0,1280000.0,平成23年,7.0,2011.0,2018
中古マンション等,新川,11000000.0,2419999.0,15.0,733333.0,昭和49年,44.0,1974.0,2018
中古マンション等,新川,19000000.0,4179999.0,15.0,1266666.0,平成11年,19.0,1999.0,2018
中古マンション等,新川,25000000.0,2357142.0,35.0,714285.0,昭和53年,40.0,1978.0,2018
中古マンション等,新川,48000000.0,3960000.0,40.0,1200000.0,平成10年,20.0,1998.0,2018
中古マンション等,新川,22000000.0,2903999.0,25.0,880000.0,平成15年,15.0,2003.0,2018
中古マンション等,新川,52000000.0,3119999.0,55.0,945454.0,平成11年,19.0,1999.0,2018
中古マンション等,新川,27000000.0,2969999.0,30.0,900000.0,平成15年,15.0,2003.0,2018
中古マンション等,新川,26000000.0,2859999.0,30.0,866666.0,平成15年,15.0,2003.0,2018
中古マンション等,新川,17000000.0,2805000.0,20.0,850000.0,平成11年,19.0,1999.0,2018
中古マンション等,新川,24000000.0,3960000.0,20.0,1200000.0,平成14年,16.0,2002.0,2018
中古マンション等,新川,50000000.0,2749999.0,60.0,833333.0,平成13年,17.0,2001.0,2018
中古マンション等,新川,32000000.0,3017142.0,35.0,914285.0,平成17年,13.0,2005.0,2018
中古マンション等,新川,23000000.0,3035999.0,25.0,920000.0,平成24年,6.0,2012.0,2018
中古マンション等,新川,21000000.0,2771999.0,25.0,840000.0,平成14年,16.0,2002.0,2018
中古マンション等,新川,22000000.0,3630000.0,20.0,1100000.0,平成14年,16.0,2002.0,2018
中古マンション等,新川,28000000.0,3695999.0,25.0,1120000.0,平成24年,6.0,2012.0,2018
中古マンション等,新川,60000000.0,3046153.0,65.0,923076.0,平成13年,17.0,2001.0,2018
中古マンション等,新川,64000000.0,3017142.0,70.0,914285.0,平成13年,17.0,2001.0,2018
中古マンション等,新川,22000000.0,1815000.0,40.0,550000.0,昭和57年,36.0,1982.0,2018
中古マンション等,新川,22000000.0,3630000.0,20.0,1100000.0,平成14年,16.0,2002.0,2018
中古マンション等,新川,28000000.0,3695999.0,25.0,1120000.0,平成24年,6.0,2012.0,2018
中古マンション等,新川,56000000.0,3359999.0,55.0,1018181.0,平成23年,7.0,2011.0,2018
中古マンション等,新川,25000000.0,2749999.0,30.0,833333.0,昭和57年,36.0,1982.0,2018
中古マンション等,新川,70000000.0,2717647.0,85.0,823529.0,平成15年,15.0,2003.0,2018
中古マンション等,新川,39000000.0,4289999.0,30.0,1300000.0,平成16年,14.0,2004.0,2018
中古マンション等,新川,25000000.0,3299999.0,25.0,1000000.0,平成14年,16.0,2002.0,2018
中古マンション等,新川,24000000.0,2639999.0,30.0,800000.0,昭和56年,37.0,1981.0,2018
中古マンション等,新川,32000000.0,2640000.0,40.0,800000.0,平成17年,13.0,2005.0,2018
中古マンション等,新川,30000000.0,2828571.0,35.0,857142.0,昭和56年,37.0,1981.0,2018
中古マンション等,新川,28000000.0,3695999.0,25.0,1120000.0,平成24年,6.0,2012.0,2018
中古マンション等,新川,21000000.0,3465000.0,20.0,1050000.0,平成17年,13.0,2005.0,2018
中古マンション等,新川,77000000.0,2989411.0,85.0,905882.0,平成24年,6.0,2012.0,2018
中古マンション等,新川,25000000.0,3299999.0,25.0,1000000.0,平成24年,6.0,2012.0,2018
中古マンション等,新川,76000000.0,3582857.0,70.0,1085714.0,平成27年,3.0,2015.0,2018
中古マンション等,新川,60000000.0,2828571.0,70.0,857142.0,平成10年,20.0,1998.0,2018
中古マンション等,新川,22000000.0,3630000.0,20.0,1100000.0,平成14年,16.0,2002.0,2018
中古マンション等,新川,20000000.0,3300000.0,20.0,1000000.0,平成16年,14.0,2004.0,2018
中古マンション等,新川,26000000.0,3431999.0,25.0,1040000.0,平成24年,6.0,2012.0,2018
中古マンション等,新川,25000000.0,2749999.0,30.0,833333.0,昭和56年,37.0,1981.0,2018
中古マンション等,新川,11000000.0,2419999.0,15.0,733333.0,昭和49年,44.0,1974.0,2018
中古マンション等,新川,22000000.0,3630000.0,20.0,1100000.0,平成12年,18.0,2000.0,2018
中古マンション等,新川,8500000.0,2805000.0,10.0,850000.0,昭和49年,44.0,1974.0,2018
中古マンション等,新川,18000000.0,1979999.0,30.0,600000.0,昭和57年,36.0,1982.0,2018
中古マンション等,新川,56000000.0,2843076.0,65.0,861538.0,平成13年,17.0,2001.0,2018
中古マンション等,新川,23000000.0,3795000.0,20.0,1150000.0,平成11年,19.0,1999.0,2018
中古マンション等,新富,20000000.0,1885714.0,35.0,571428.0,昭和54年,39.0,1979.0,2018
中古マンション等,新富,49000000.0,2939999.0,55.0,890909.0,平成13年,17.0,2001.0,2018
中古マンション等,新富,6000000.0,1319999.0,15.0,400000.0,昭和55年,38.0,1980.0,2018
中古マンション等,新富,50000000.0,3299999.0,50.0,1000000.0,平成22年,8.0,2010.0,2018
中古マンション等,築地,43000000.0,3547500.0,40.0,1075000.0,平成16年,14.0,2004.0,2018
中古マンション等,築地,24000000.0,2639999.0,30.0,800000.0,昭和46年,47.0,1971.0,2018
中古マンション等,築地,34000000.0,3205714.0,35.0,971428.0,昭和46年,47.0,1971.0,2018
中古マンション等,築地,22000000.0,1815000.0,40.0,550000.0,昭和46年,47.0,1971.0,2018
中古マンション等,築地,35000000.0,3849999.0,30.0,1166666.0,平成16年,14.0,2004.0,2018
中古マンション等,築地,63000000.0,3779999.0,55.0,1145454.0,平成16年,14.0,2004.0,2018
中古マンション等,築地,23000000.0,5059999.0,15.0,1533333.0,平成12年,18.0,2000.0,2018
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成12年,18.0,2000.0,2018
中古マンション等,築地,26000000.0,4290000.0,20.0,1300000.0,平成17年,13.0,2005.0,2018
中古マンション等,築地,27000000.0,4455000.0,20.0,1350000.0,平成19年,11.0,2007.0,2018
中古マンション等,築地,41000000.0,3382500.0,40.0,1025000.0,平成17年,13.0,2005.0,2018
中古マンション等,築地,26000000.0,2451428.0,35.0,742857.0,昭和46年,47.0,1971.0,2018
中古マンション等,築地,38000000.0,3135000.0,40.0,950000.0,昭和46年,47.0,1971.0,2018
中古マンション等,築地,25000000.0,4125000.0,20.0,1250000.0,平成19年,11.0,2007.0,2018
中古マンション等,築地,23000000.0,3795000.0,20.0,1150000.0,平成12年,18.0,2000.0,2018
中古マンション等,築地,41000000.0,3865714.0,35.0,1171428.0,平成22年,8.0,2010.0,2018
中古マンション等,築地,18000000.0,3959999.0,15.0,1200000.0,昭和61年,32.0,1986.0,2018
中古マンション等,築地,32000000.0,2640000.0,40.0,800000.0,昭和56年,37.0,1981.0,2018
中古マンション等,築地,52000000.0,3119999.0,55.0,945454.0,平成24年,6.0,2012.0,2018
中古マンション等,築地,29000000.0,2734285.0,35.0,828571.0,平成24年,6.0,2012.0,2018
中古マンション等,築地,74000000.0,3756923.0,65.0,1138461.0,平成24年,6.0,2012.0,2018
中古マンション等,築地,46000000.0,3373333.0,45.0,1022222.0,平成17年,13.0,2005.0,2018
中古マンション等,築地,57000000.0,3761999.0,50.0,1140000.0,平成24年,6.0,2012.0,2018
中古マンション等,築地,71000000.0,3604615.0,65.0,1092307.0,平成17年,13.0,2005.0,2018
中古マンション等,築地,58000000.0,3827999.0,50.0,1160000.0,平成27年,3.0,2015.0,2018
中古マンション等,築地,47000000.0,1938750.0,80.0,587500.0,昭和57年,36.0,1982.0,2018
中古マンション等,築地,58000000.0,3827999.0,50.0,1160000.0,平成21年,9.0,2009.0,2018
中古マンション等,築地,43000000.0,4054285.0,35.0,1228571.0,平成22年,8.0,2010.0,2018
中古マンション等,築地,22000000.0,3630000.0,20.0,1100000.0,平成16年,14.0,2004.0,2018
中古マンション等,築地,64000000.0,3839999.0,55.0,1163636.0,平成24年,6.0,2012.0,2018
中古マンション等,築地,26000000.0,5719999.0,15.0,1733333.0,平成16年,14.0,2004.0,2018
中古マンション等,築地,34000000.0,2805000.0,40.0,850000.0,昭和47年,46.0,1972.0,2018
中古マンション等,築地,14000000.0,2310000.0,20.0,700000.0,昭和54年,39.0,1979.0,2018
中古マンション等,築地,38000000.0,4179999.0,30.0,1266666.0,平成16年,14.0,2004.0,2018
中古マンション等,月島,17000000.0,2243999.0,25.0,680000.0,昭和49年,44.0,1974.0,2018
中古マンション等,月島,33000000.0,2419999.0,45.0,733333.0,昭和46年,47.0,1971.0,2018
中古マンション等,月島,22000000.0,2903999.0,25.0,880000.0,平成16年,14.0,2004.0,2018
中古マンション等,月島,13000000.0,1715999.0,25.0,520000.0,昭和49年,44.0,1974.0,2018
中古マンション等,月島,9800000.0,2155999.0,15.0,653333.0,昭和49年,44.0,1974.0,2018
中古マンション等,月島,17000000.0,2243999.0,25.0,680000.0,昭和49年,44.0,1974.0,2018
中古マンション等,月島,17000000.0,3739999.0,15.0,1133333.0,平成10年,20.0,1998.0,2018
中古マンション等,月島,30000000.0,3959999.0,25.0,1200000.0,平成16年,14.0,2004.0,2018
中古マンション等,月島,10000000.0,2199999.0,15.0,666666.0,昭和49年,44.0,1974.0,2018
中古マンション等,月島,52000000.0,3431999.0,50.0,1040000.0,平成26年,4.0,2014.0,2018
中古マンション等,月島,16000000.0,1173333.0,45.0,355555.0,昭和46年,47.0,1971.0,2018
中古マンション等,月島,15000000.0,1979999.0,25.0,600000.0,昭和49年,44.0,1974.0,2018
中古マンション等,月島,79000000.0,3258750.0,80.0,987500.0,平成15年,15.0,2003.0,2018
中古マンション等,月島,53000000.0,3179999.0,55.0,963636.0,平成14年,16.0,2002.0,2018
中古マンション等,月島,82000000.0,3607999.0,75.0,1093333.0,平成25年,5.0,2013.0,2018
中古マンション等,月島,57000000.0,2687142.0,70.0,814285.0,昭和59年,34.0,1984.0,2018
中古マンション等,月島,24000000.0,3960000.0,20.0,1200000.0,平成15年,15.0,2003.0,2018
中古マンション等,月島,89000000.0,4518461.0,65.0,1369230.0,平成27年,3.0,2015.0,2018
中古マンション等,月島,21000000.0,3465000.0,20.0,1050000.0,平成14年,16.0,2002.0,2018
中古マンション等,月島,29000000.0,4785000.0,20.0,1450000.0,平成14年,16.0,2002.0,2018
中古マンション等,月島,70000000.0,3299999.0,70.0,1000000.0,平成15年,15.0,2003.0,2018
中古マンション等,月島,36000000.0,3394285.0,35.0,1028571.0,平成16年,14.0,2004.0,2018
中古マンション等,月島,99000000.0,3629999.0,90.0,1100000.0,平成15年,15.0,2003.0,2018
中古マンション等,月島,24000000.0,3167999.0,25.0,960000.0,平成23年,7.0,2011.0,2018
中古マンション等,月島,45000000.0,2474999.0,60.0,750000.0,平成24年,6.0,2012.0,2018
中古マンション等,月島,100000000.0,3666666.0,90.0,1111111.0,平成15年,15.0,2003.0,2018
中古マンション等,月島,36000000.0,2159999.0,55.0,654545.0,平成14年,16.0,2002.0,2018
中古マンション等,月島,40000000.0,3300000.0,40.0,1000000.0,平成23年,7.0,2011.0,2018
中古マンション等,月島,77000000.0,3176250.0,80.0,962500.0,平成15年,15.0,2003.0,2018
中古マンション等,月島,47000000.0,3101999.0,50.0,940000.0,平成20年,10.0,2008.0,2018
中古マンション等,月島,54000000.0,3239999.0,55.0,981818.0,平成24年,6.0,2012.0,2018
中古マンション等,月島,20000000.0,3300000.0,20.0,1000000.0,平成14年,16.0,2002.0,2018
中古マンション等,月島,55000000.0,3299999.0,55.0,1000000.0,平成24年,6.0,2012.0,2018
中古マンション等,月島,21000000.0,1732500.0,40.0,525000.0,昭和46年,47.0,1971.0,2018
中古マンション等,月島,120000000.0,4168421.0,95.0,1263157.0,平成27年,3.0,2015.0,2018
中古マンション等,月島,24000000.0,3960000.0,20.0,1200000.0,平成14年,16.0,2002.0,2018
中古マンション等,月島,56000000.0,2639999.0,70.0,800000.0,昭和59年,34.0,1984.0,2018
中古マンション等,月島,53000000.0,2914999.0,60.0,883333.0,平成20年,10.0,2008.0,2018
中古マンション等,佃,71000000.0,4259999.0,55.0,1290909.0,平成11年,19.0,1999.0,2018
中古マンション等,佃,55000000.0,3299999.0,55.0,1000000.0,平成17年,13.0,2005.0,2018
中古マンション等,佃,64000000.0,3249230.0,65.0,984615.0,平成14年,16.0,2002.0,2018
中古マンション等,佃,120000000.0,4168421.0,95.0,1263157.0,平成11年,19.0,1999.0,2018
中古マンション等,佃,55000000.0,3629999.0,50.0,1100000.0,平成11年,19.0,1999.0,2018
中古マンション等,佃,38000000.0,3135000.0,40.0,950000.0,平成16年,14.0,2004.0,2018
中古マンション等,佃,16000000.0,2111999.0,25.0,640000.0,昭和48年,45.0,1973.0,2018
中古マンション等,佃,8000000.0,1055999.0,25.0,320000.0,昭和48年,45.0,1973.0,2018
中古マンション等,佃,95000000.0,3688235.0,85.0,1117647.0,平成16年,14.0,2004.0,2018
中古マンション等,佃,56000000.0,3359999.0,55.0,1018181.0,平成14年,16.0,2002.0,2018
中古マンション等,佃,20000000.0,3300000.0,20.0,1000000.0,平成15年,15.0,2003.0,2018
中古マンション等,佃,28000000.0,3695999.0,25.0,1120000.0,平成23年,7.0,2011.0,2018
中古マンション等,佃,57000000.0,1979999.0,95.0,600000.0,平成17年,13.0,2005.0,2018
中古マンション等,佃,54000000.0,3239999.0,55.0,981818.0,平成20年,10.0,2008.0,2018
中古マンション等,佃,62000000.0,2727999.0,75.0,826666.0,平成16年,14.0,2004.0,2018
中古マンション等,佃,67000000.0,3158571.0,70.0,957142.0,平成23年,7.0,2011.0,2018
中古マンション等,佃,120000000.0,3167999.0,125.0,960000.0,平成14年,16.0,2002.0,2018
中古マンション等,佃,49000000.0,2694999.0,60.0,816666.0,平成5年,25.0,1993.0,2018
中古マンション等,佃,44000000.0,2639999.0,55.0,800000.0,平成13年,17.0,2001.0,2018
中古マンション等,佃,34000000.0,4487999.0,25.0,1360000.0,平成30年,0.0,2018.0,2018
中古マンション等,佃,49000000.0,2939999.0,55.0,890909.0,平成3年,27.0,1991.0,2018
中古マンション等,佃,1300000000.0,45157894.0,95.0,13684210.0,平成11年,19.0,1999.0,2018
中古マンション等,佃,9100000.0,1201199.0,25.0,364000.0,昭和48年,45.0,1973.0,2018
中古マンション等,佃,110000000.0,3821052.0,95.0,1157894.0,平成5年,25.0,1993.0,2018
中古マンション等,佃,70000000.0,3299999.0,70.0,1000000.0,平成5年,25.0,1993.0,2018
中古マンション等,佃,59000000.0,2995384.0,65.0,907692.0,平成14年,16.0,2002.0,2018
中古マンション等,佃,49000000.0,2939999.0,55.0,890909.0,平成13年,17.0,2001.0,2018
