種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
中古マンション等,勝どき,38000000.0,3582857.0,35.0,1085714.0,平成20年,4.0,2008.0,2012
中古マンション等,勝どき,6800000.0,1495999.0,15.0,453333.0,昭和49年,38.0,1974.0,2012
中古マンション等,勝どき,59000000.0,3244999.0,60.0,983333.0,平成22年,2.0,2010.0,2012
中古マンション等,勝どき,65000000.0,2383333.0,90.0,722222.0,平成20年,4.0,2008.0,2012
中古マンション等,勝どき,12000000.0,1131428.0,35.0,342857.0,昭和48年,39.0,1973.0,2012
中古マンション等,勝どき,46000000.0,2335384.0,65.0,707692.0,平成19年,5.0,2007.0,2012
中古マンション等,勝どき,110000000.0,3299999.0,110.0,1000000.0,平成20年,4.0,2008.0,2012
中古マンション等,京橋,18000000.0,2970000.0,20.0,900000.0,平成16年,8.0,2004.0,2012
中古マンション等,京橋,18000000.0,2970000.0,20.0,900000.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,27000000.0,2545714.0,35.0,771428.0,平成13年,11.0,2001.0,2012
中古マンション等,銀座,19000000.0,3135000.0,20.0,950000.0,平成13年,11.0,2001.0,2012
中古マンション等,銀座,22000000.0,3630000.0,20.0,1100000.0,平成15年,9.0,2003.0,2012
中古マンション等,銀座,28000000.0,1679999.0,55.0,509090.0,昭和56年,31.0,1981.0,2012
中古マンション等,銀座,46000000.0,3795000.0,40.0,1150000.0,平成19年,5.0,2007.0,2012
中古マンション等,銀座,23000000.0,3795000.0,20.0,1150000.0,平成19年,5.0,2007.0,2012
中古マンション等,銀座,8300000.0,2739000.0,10.0,830000.0,昭和56年,31.0,1981.0,2012
中古マンション等,銀座,8600000.0,2838000.0,10.0,860000.0,昭和56年,31.0,1981.0,2012
中古マンション等,銀座,35000000.0,2309999.0,50.0,700000.0,平成11年,13.0,1999.0,2012
中古マンション等,銀座,19000000.0,3135000.0,20.0,950000.0,平成13年,11.0,2001.0,2012
中古マンション等,銀座,19000000.0,3135000.0,20.0,950000.0,平成11年,13.0,1999.0,2012
中古マンション等,銀座,23000000.0,3035999.0,25.0,920000.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,16000000.0,2111999.0,25.0,640000.0,昭和55年,32.0,1980.0,2012
中古マンション等,銀座,40000000.0,2933333.0,45.0,888888.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,37000000.0,4069999.0,30.0,1233333.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,37000000.0,4069999.0,30.0,1233333.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,37000000.0,4069999.0,30.0,1233333.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,34000000.0,3739999.0,30.0,1133333.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,25000000.0,3299999.0,25.0,1000000.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,35000000.0,3849999.0,30.0,1166666.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,24000000.0,3167999.0,25.0,960000.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,22000000.0,3630000.0,20.0,1100000.0,平成15年,9.0,2003.0,2012
中古マンション等,銀座,20000000.0,3300000.0,20.0,1000000.0,平成15年,9.0,2003.0,2012
中古マンション等,銀座,26000000.0,2859999.0,30.0,866666.0,平成15年,9.0,2003.0,2012
中古マンション等,銀座,23000000.0,3035999.0,25.0,920000.0,平成16年,8.0,2004.0,2012
中古マンション等,銀座,24000000.0,3167999.0,25.0,960000.0,平成16年,8.0,2004.0,2012
中古マンション等,新川,24000000.0,3167999.0,25.0,960000.0,平成24年,0.0,2012.0,2012
中古マンション等,新川,17000000.0,2805000.0,20.0,850000.0,平成11年,13.0,1999.0,2012
中古マンション等,新川,18000000.0,1319999.0,45.0,400000.0,昭和53年,34.0,1978.0,2012
中古マンション等,新川,25000000.0,3299999.0,25.0,1000000.0,平成24年,0.0,2012.0,2012
中古マンション等,新川,21000000.0,2309999.0,30.0,700000.0,平成15年,9.0,2003.0,2012
中古マンション等,新川,24000000.0,3167999.0,25.0,960000.0,平成24年,0.0,2012.0,2012
中古マンション等,新川,89000000.0,2936999.0,100.0,890000.0,平成23年,1.0,2011.0,2012
中古マンション等,新川,25000000.0,3299999.0,25.0,1000000.0,平成24年,0.0,2012.0,2012
中古マンション等,新川,44000000.0,2074285.0,70.0,628571.0,平成10年,14.0,1998.0,2012
中古マンション等,新川,12000000.0,1980000.0,20.0,600000.0,平成11年,13.0,1999.0,2012
中古マンション等,新川,5200000.0,858000.0,20.0,260000.0,昭和52年,35.0,1977.0,2012
中古マンション等,新川,9700000.0,1600500.0,20.0,485000.0,昭和49年,38.0,1974.0,2012
中古マンション等,新川,13000000.0,2859999.0,15.0,866666.0,平成11年,13.0,1999.0,2012
中古マンション等,新川,12000000.0,2639999.0,15.0,800000.0,平成11年,13.0,1999.0,2012
中古マンション等,新川,12000000.0,1131428.0,35.0,342857.0,昭和53年,34.0,1978.0,2012
中古マンション等,新川,59000000.0,2995384.0,65.0,907692.0,平成23年,1.0,2011.0,2012
中古マンション等,新川,12000000.0,1980000.0,20.0,600000.0,平成11年,13.0,1999.0,2012
中古マンション等,新川,16000000.0,1320000.0,40.0,400000.0,昭和57年,30.0,1982.0,2012
中古マンション等,新川,26000000.0,3431999.0,25.0,1040000.0,平成24年,0.0,2012.0,2012
中古マンション等,新川,26000000.0,1906666.0,45.0,577777.0,平成13年,11.0,2001.0,2012
中古マンション等,新川,19000000.0,3135000.0,20.0,950000.0,平成14年,10.0,2002.0,2012
中古マンション等,新川,19000000.0,3135000.0,20.0,950000.0,平成14年,10.0,2002.0,2012
中古マンション等,新川,15000000.0,1979999.0,25.0,600000.0,平成14年,10.0,2002.0,2012
中古マンション等,新川,19000000.0,2507999.0,25.0,760000.0,平成14年,10.0,2002.0,2012
中古マンション等,新川,29000000.0,1913999.0,50.0,580000.0,平成13年,11.0,2001.0,2012
中古マンション等,新川,19000000.0,3135000.0,20.0,950000.0,平成17年,7.0,2005.0,2012
中古マンション等,新川,42000000.0,2132307.0,65.0,646153.0,平成13年,11.0,2001.0,2012
中古マンション等,新川,15000000.0,3299999.0,15.0,1000000.0,平成15年,9.0,2003.0,2012
中古マンション等,新川,25000000.0,3299999.0,25.0,1000000.0,平成24年,0.0,2012.0,2012
中古マンション等,新川,61000000.0,2368235.0,85.0,717647.0,平成20年,4.0,2008.0,2012
中古マンション等,新川,43000000.0,2579999.0,55.0,781818.0,平成24年,0.0,2012.0,2012
中古マンション等,新川,15000000.0,2475000.0,20.0,750000.0,平成14年,10.0,2002.0,2012
中古マンション等,新川,87000000.0,2870999.0,100.0,870000.0,平成23年,1.0,2011.0,2012
中古マンション等,新川,49000000.0,2939999.0,55.0,890909.0,平成24年,0.0,2012.0,2012
中古マンション等,新川,56000000.0,2310000.0,80.0,700000.0,平成16年,8.0,2004.0,2012
中古マンション等,新川,57000000.0,2212941.0,85.0,670588.0,平成24年,0.0,2012.0,2012
中古マンション等,新川,47000000.0,2819999.0,55.0,854545.0,平成24年,0.0,2012.0,2012
中古マンション等,新川,59000000.0,2290588.0,85.0,694117.0,平成20年,4.0,2008.0,2012
中古マンション等,新川,31000000.0,2045999.0,50.0,620000.0,平成9年,15.0,1997.0,2012
中古マンション等,新川,34000000.0,2039999.0,55.0,618181.0,平成9年,15.0,1997.0,2012
中古マンション等,新川,15000000.0,1414285.0,35.0,428571.0,昭和57年,30.0,1982.0,2012
中古マンション等,新富,21000000.0,1732500.0,40.0,525000.0,平成19年,5.0,2007.0,2012
中古マンション等,新富,25000000.0,2749999.0,30.0,833333.0,平成14年,10.0,2002.0,2012
中古マンション等,新富,45000000.0,2699999.0,55.0,818181.0,平成14年,10.0,2002.0,2012
中古マンション等,新富,11000000.0,806666.0,45.0,244444.0,昭和54年,33.0,1979.0,2012
中古マンション等,新富,7000000.0,1155000.0,20.0,350000.0,昭和55年,32.0,1980.0,2012
中古マンション等,新富,23000000.0,2168571.0,35.0,657142.0,平成10年,14.0,1998.0,2012
中古マンション等,新富,21000000.0,2309999.0,30.0,700000.0,平成10年,14.0,1998.0,2012
中古マンション等,新富,40000000.0,2399999.0,55.0,727272.0,平成11年,13.0,1999.0,2012
中古マンション等,築地,35000000.0,2309999.0,50.0,700000.0,平成16年,8.0,2004.0,2012
中古マンション等,築地,14000000.0,2310000.0,20.0,700000.0,平成14年,10.0,2002.0,2012
中古マンション等,築地,18000000.0,1485000.0,40.0,450000.0,昭和46年,41.0,1971.0,2012
中古マンション等,築地,9000000.0,848571.0,35.0,257142.0,昭和46年,41.0,1971.0,2012
中古マンション等,築地,53000000.0,2914999.0,60.0,883333.0,平成16年,8.0,2004.0,2012
中古マンション等,築地,15000000.0,2475000.0,20.0,750000.0,平成10年,14.0,1998.0,2012
中古マンション等,築地,14000000.0,2310000.0,20.0,700000.0,平成10年,14.0,1998.0,2012
中古マンション等,築地,38000000.0,2089999.0,60.0,633333.0,平成11年,13.0,1999.0,2012
中古マンション等,築地,8300000.0,1369500.0,20.0,415000.0,昭和57年,30.0,1982.0,2012
中古マンション等,築地,8500000.0,1121999.0,25.0,340000.0,昭和56年,31.0,1981.0,2012
中古マンション等,築地,8500000.0,1402500.0,20.0,425000.0,昭和61年,26.0,1986.0,2012
中古マンション等,築地,34000000.0,2805000.0,40.0,850000.0,平成16年,8.0,2004.0,2012
中古マンション等,築地,37000000.0,2034999.0,60.0,616666.0,平成12年,12.0,2000.0,2012
中古マンション等,築地,45000000.0,2121428.0,70.0,642857.0,平成11年,13.0,1999.0,2012
中古マンション等,築地,25000000.0,1833333.0,45.0,555555.0,昭和63年,24.0,1988.0,2012
中古マンション等,築地,44000000.0,2233846.0,65.0,676923.0,平成12年,12.0,2000.0,2012
中古マンション等,築地,30000000.0,2199999.0,45.0,666666.0,平成11年,13.0,1999.0,2012
中古マンション等,築地,6200000.0,1363999.0,15.0,413333.0,昭和61年,26.0,1986.0,2012
中古マンション等,築地,6400000.0,1056000.0,20.0,320000.0,昭和61年,26.0,1986.0,2012
中古マンション等,築地,11000000.0,1815000.0,20.0,550000.0,昭和57年,30.0,1982.0,2012
中古マンション等,築地,26000000.0,1715999.0,50.0,520000.0,昭和64年,23.0,1989.0,2012
中古マンション等,築地,31000000.0,2273333.0,45.0,688888.0,平成16年,8.0,2004.0,2012
中古マンション等,築地,44000000.0,2639999.0,55.0,800000.0,平成17年,7.0,2005.0,2012
中古マンション等,築地,4800000.0,1055999.0,15.0,320000.0,昭和54年,33.0,1979.0,2012
中古マンション等,築地,16000000.0,3519999.0,15.0,1066666.0,平成16年,8.0,2004.0,2012
中古マンション等,築地,13000000.0,1225714.0,35.0,371428.0,昭和47年,40.0,1972.0,2012
中古マンション等,築地,8400000.0,1847999.0,15.0,560000.0,昭和54年,33.0,1979.0,2012
中古マンション等,築地,22000000.0,1613333.0,45.0,488888.0,昭和56年,31.0,1981.0,2012
中古マンション等,月島,5900000.0,1297999.0,15.0,393333.0,昭和49年,38.0,1974.0,2012
中古マンション等,月島,36000000.0,2159999.0,55.0,654545.0,平成8年,16.0,1996.0,2012
中古マンション等,月島,12000000.0,879999.0,45.0,266666.0,昭和54年,33.0,1979.0,2012
中古マンション等,月島,4000000.0,879999.0,15.0,266666.0,昭和49年,38.0,1974.0,2012
中古マンション等,月島,20000000.0,1885714.0,35.0,571428.0,昭和54年,33.0,1979.0,2012
中古マンション等,月島,16000000.0,3519999.0,15.0,1066666.0,平成8年,16.0,1996.0,2012
中古マンション等,月島,21000000.0,2771999.0,25.0,840000.0,平成16年,8.0,2004.0,2012
中古マンション等,月島,18000000.0,1697142.0,35.0,514285.0,昭和54年,33.0,1979.0,2012
中古マンション等,月島,9000000.0,1187999.0,25.0,360000.0,昭和49年,38.0,1974.0,2012
中古マンション等,月島,20000000.0,2639999.0,25.0,800000.0,平成16年,8.0,2004.0,2012
中古マンション等,月島,36000000.0,1979999.0,60.0,600000.0,平成15年,9.0,2003.0,2012
中古マンション等,月島,16000000.0,2640000.0,20.0,800000.0,平成15年,9.0,2003.0,2012
中古マンション等,月島,32000000.0,2111999.0,50.0,640000.0,平成10年,14.0,1998.0,2012
中古マンション等,月島,53000000.0,2914999.0,60.0,883333.0,平成24年,0.0,2012.0,2012
中古マンション等,月島,16000000.0,2640000.0,20.0,800000.0,平成14年,10.0,2002.0,2012
中古マンション等,月島,17000000.0,3739999.0,15.0,1133333.0,平成14年,10.0,2002.0,2012
中古マンション等,月島,34000000.0,1869999.0,60.0,566666.0,平成7年,17.0,1995.0,2012
中古マンション等,月島,20000000.0,3300000.0,20.0,1000000.0,平成14年,10.0,2002.0,2012
中古マンション等,月島,49000000.0,2309999.0,70.0,700000.0,平成13年,11.0,2001.0,2012
中古マンション等,月島,29000000.0,3827999.0,25.0,1160000.0,平成24年,0.0,2012.0,2012
中古マンション等,月島,25000000.0,3299999.0,25.0,1000000.0,平成23年,1.0,2011.0,2012
中古マンション等,月島,11000000.0,907500.0,40.0,275000.0,昭和46年,41.0,1971.0,2012
中古マンション等,月島,53000000.0,2498571.0,70.0,757142.0,昭和59年,28.0,1984.0,2012
中古マンション等,月島,25000000.0,1833333.0,45.0,555555.0,平成9年,15.0,1997.0,2012
中古マンション等,月島,29000000.0,1913999.0,50.0,580000.0,平成11年,13.0,1999.0,2012
中古マンション等,月島,33000000.0,1979999.0,55.0,600000.0,平成11年,13.0,1999.0,2012
中古マンション等,月島,43000000.0,3547500.0,40.0,1075000.0,平成23年,1.0,2011.0,2012
中古マンション等,月島,30000000.0,3959999.0,25.0,1200000.0,平成24年,0.0,2012.0,2012
中古マンション等,月島,12000000.0,2639999.0,15.0,800000.0,平成8年,16.0,1996.0,2012
中古マンション等,月島,42000000.0,3465000.0,40.0,1050000.0,平成23年,1.0,2011.0,2012
中古マンション等,月島,75000000.0,2911764.0,85.0,882352.0,平成15年,9.0,2003.0,2012
中古マンション等,月島,21000000.0,3465000.0,20.0,1050000.0,平成14年,10.0,2002.0,2012
中古マンション等,月島,43000000.0,2183076.0,65.0,661538.0,平成9年,15.0,1997.0,2012
中古マンション等,佃,72000000.0,2795294.0,85.0,847058.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,54000000.0,2227500.0,80.0,675000.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,77000000.0,2540999.0,100.0,770000.0,平成3年,21.0,1991.0,2012
中古マンション等,佃,120000000.0,4399999.0,90.0,1333333.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,53000000.0,2690769.0,65.0,815384.0,平成16年,8.0,2004.0,2012
中古マンション等,佃,52000000.0,2859999.0,60.0,866666.0,平成16年,8.0,2004.0,2012
中古マンション等,佃,43000000.0,2364999.0,60.0,716666.0,平成5年,19.0,1993.0,2012
中古マンション等,佃,32000000.0,2640000.0,40.0,800000.0,平成12年,12.0,2000.0,2012
中古マンション等,佃,41000000.0,2254999.0,60.0,683333.0,平成5年,19.0,1993.0,2012
中古マンション等,佃,51000000.0,2589230.0,65.0,784615.0,平成14年,10.0,2002.0,2012
中古マンション等,佃,56000000.0,2843076.0,65.0,861538.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,87000000.0,2609999.0,110.0,790909.0,平成3年,21.0,1991.0,2012
中古マンション等,佃,58000000.0,3189999.0,60.0,966666.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,98000000.0,3404210.0,95.0,1031578.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,35000000.0,2099999.0,55.0,636363.0,平成12年,12.0,2000.0,2012
中古マンション等,佃,57000000.0,2507999.0,75.0,760000.0,平成3年,21.0,1991.0,2012
中古マンション等,佃,65000000.0,2859999.0,75.0,866666.0,平成16年,8.0,2004.0,2012
中古マンション等,佃,70000000.0,2717647.0,85.0,823529.0,平成14年,10.0,2002.0,2012
中古マンション等,佃,68000000.0,3205714.0,70.0,971428.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,98000000.0,4042500.0,80.0,1225000.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,72000000.0,2970000.0,80.0,900000.0,平成16年,8.0,2004.0,2012
中古マンション等,佃,15000000.0,2475000.0,20.0,750000.0,平成15年,9.0,2003.0,2012
中古マンション等,佃,42000000.0,3465000.0,40.0,1050000.0,平成23年,1.0,2011.0,2012
中古マンション等,佃,77000000.0,3387999.0,75.0,1026666.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,46000000.0,3035999.0,50.0,920000.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,64000000.0,2815999.0,75.0,853333.0,平成14年,10.0,2002.0,2012
中古マンション等,佃,43000000.0,2837999.0,50.0,860000.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,73000000.0,3211999.0,75.0,973333.0,平成3年,21.0,1991.0,2012
中古マンション等,佃,72000000.0,2970000.0,80.0,900000.0,平成5年,19.0,1993.0,2012
中古マンション等,佃,37000000.0,2219999.0,55.0,672727.0,平成13年,11.0,2001.0,2012
中古マンション等,佃,40000000.0,2399999.0,55.0,727272.0,平成18年,6.0,2006.0,2012
中古マンション等,佃,53000000.0,3179999.0,55.0,963636.0,平成11年,13.0,1999.0,2012
中古マンション等,佃,53000000.0,2498571.0,70.0,757142.0,平成3年,21.0,1991.0,2012
中古マンション等,佃,37000000.0,3052500.0,40.0,925000.0,平成16年,8.0,2004.0,2012
中古マンション等,佃,72000000.0,2639999.0,90.0,800000.0,平成5年,19.0,1993.0,2012
中古マンション等,佃,70000000.0,2717647.0,85.0,823529.0,平成16年,8.0,2004.0,2012
中古マンション等,日本橋大伝馬町,15000000.0,2475000.0,20.0,750000.0,平成14年,10.0,2002.0,2012
中古マンション等,日本橋大伝馬町,72000000.0,2501052.0,95.0,757894.0,平成14年,10.0,2002.0,2012
中古マンション等,日本橋大伝馬町,15000000.0,1979999.0,25.0,600000.0,平成16年,8.0,2004.0,2012
中古マンション等,日本橋大伝馬町,33000000.0,1979999.0,55.0,600000.0,平成15年,9.0,2003.0,2012
中古マンション等,日本橋大伝馬町,36000000.0,2159999.0,55.0,654545.0,平成14年,10.0,2002.0,2012
中古マンション等,日本橋大伝馬町,14000000.0,2310000.0,20.0,700000.0,平成15年,9.0,2003.0,2012
中古マンション等,日本橋大伝馬町,27000000.0,2227500.0,40.0,675000.0,平成16年,8.0,2004.0,2012
中古マンション等,日本橋大伝馬町,22000000.0,2903999.0,25.0,880000.0,平成14年,10.0,2002.0,2012
中古マンション等,日本橋大伝馬町,43000000.0,3547500.0,40.0,1075000.0,平成24年,0.0,2012.0,2012
中古マンション等,日本橋大伝馬町,26000000.0,4290000.0,20.0,1300000.0,平成24年,0.0,2012.0,2012
中古マンション等,日本橋大伝馬町,28000000.0,3695999.0,25.0,1120000.0,平成24年,0.0,2012.0,2012
中古マンション等,日本橋大伝馬町,28000000.0,3695999.0,25.0,1120000.0,平成24年,0.0,2012.0,2012
中古マンション等,日本橋蛎殻町,17000000.0,3739999.0,15.0,1133333.0,平成14年,10.0,2002.0,2012
中古マンション等,日本橋蛎殻町,43000000.0,2837999.0,50.0,860000.0,平成24年,0.0,2012.0,2012
中古マンション等,日本橋蛎殻町,49000000.0,3233999.0,50.0,980000.0,平成24年,0.0,2012.0,2012
中古マンション等,日本橋蛎殻町,47000000.0,3101999.0,50.0,940000.0,平成24年,0.0,2012.0,2012
中古マンション等,日本橋蛎殻町,18000000.0,2970000.0,20.0,900000.0,平成14年,10.0,2002.0,2012
中古マンション等,日本橋蛎殻町,30000000.0,2828571.0,35.0,857142.0,平成17年,7.0,2005.0,2012
中古マンション等,日本橋蛎殻町,31000000.0,1573846.0,65.0,476923.0,昭和57年,30.0,1982.0,2012
中古マンション等,日本橋蛎殻町,25000000.0,3299999.0,25.0,1000000.0,平成24年,0.0,2012.0,2012
中古マンション等,日本橋蛎殻町,37000000.0,3052500.0,40.0,925000.0,平成24年,0.0,2012.0,2012
中古マンション等,日本橋蛎殻町,15000000.0,2475000.0,20.0,750000.0,平成17年,7.0,2005.0,2012
中古マンション等,日本橋蛎殻町,38000000.0,3135000.0,40.0,950000.0,平成24年,0.0,2012.0,2012
中古マンション等,日本橋蛎殻町,20000000.0,1466666.0,45.0,444444.0,昭和53年,34.0,1978.0,2012
中古マンション等,日本橋蛎殻町,10000000.0,1650000.0,20.0,500000.0,平成10年,14.0,1998.0,2012
中古マンション等,日本橋蛎殻町,10000000.0,1099999.0,30.0,333333.0,昭和57年,30.0,1982.0,2012
中古マンション等,日本橋蛎殻町,14000000.0,1847999.0,25.0,560000.0,平成10年,14.0,1998.0,2012
中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成17年,7.0,2005.0,2012
中古マンション等,日本橋蛎殻町,30000000.0,2475000.0,40.0,750000.0,平成17年,7.0,2005.0,2012
中古マンション等,日本橋蛎殻町,54000000.0,2375999.0,75.0,720000.0,平成14年,10.0,2002.0,2012
中古マンション等,日本橋蛎殻町,38000000.0,2089999.0,60.0,633333.0,平成14年,10.0,2002.0,2012
中古マンション等,日本橋蛎殻町,27000000.0,2227500.0,40.0,675000.0,平成17年,7.0,2005.0,2012
中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成14年,10.0,2002.0,2012
中古マンション等,日本橋蛎殻町,47000000.0,2386153.0,65.0,723076.0,平成14年,10.0,2002.0,2012
